Time,heaPum.heaPum.QCon_flow,chi.chi.QEva_flow
21108000,1.4137703,13551.51
21108300,1.4137254,13607.342
21108600,1.4136804,13625.693
21108900,1.4136355,13616.327
21109200,1.4135906,13594.141
21109500,1.4135456,13566.147
21109800,1.4135007,13540.366
21110100,1.4134556,13531.171
21110400,1.4134107,13544.982
21110700,1.4133657,13584.039
21111000,1.4133208,13634.864
21111300,1.4132758,13689.502
21111600,1.4132309,13749.01
21111900,1.413186,13844.89
21112200,1.413141,14033.822
21112500,1.413096,14287.022
21112800,1.413051,14570.237
21113100,1.4130061,14861.41
21113400,1.4129611,15145.044
21113700,1.4129162,15411.379
21114000,1.4128712,15665.415
21114300,1.4128263,15871.25
21114600,1.4127814,15931.56
21114900,1.4127363,15842.133
21115200,1.4126914,15632.598
21115500,1.4126464,15356.369
21115800,1.4126015,15074.559
21116100,1.4125565,14881.107
21116400,1.4125116,14833.795
21116700,1.4124666,14839.863
21117000,1.4124217,14886.698
21117300,1.4123768,14974.766
21117600,1.4123317,15112.34
21117900,1.4122868,15305.224
21118200,1.4122418,15554.611
21118500,1.4121969,15840.591
21118800,1.4121519,16147.7
21119100,1.412107,16461.576
21119400,1.412062,16794.193
21119700,1.4120171,17262.121
21120000,1.4119722,17784.88
21120300,1.4119272,18344.658
21120600,1.4118823,18926.756
21120900,1.4118372,19466.217
21121200,1.4117923,19923.1
21121500,1.4117473,20285.842
21121800,1.4117024,20599.908
21122100,1.4116575,20887.639
21122400,1.4116125,21163.564
21122700,1.4115676,21435.092
21123000,1.4115226,21705.455
21123300,1.4114777,21975.793
21123600,1.4114327,22245.758
21123900,1.4113878,22513.58
21124200,1.4113429,22776.5
21124500,1.4112979,23029.172
21124800,1.411253,23265.182
21125100,1.411208,23219.2
21125400,1.411163,23018.19
21125700,1.411118,22971.941
21126000,1.4110731,22970.814
21126300,1.4110281,22989.277
21126600,1.4109832,23035.127
21126900,1.4109383,23106.508
21127200,1.4108933,23190.395
21127500,1.4108484,23287.26
21127800,1.4108034,23391.498
21128100,1.4107585,23526.098
21128400,1.4107136,23691.541
21128700,1.4106686,24262.934
21129000,1.4106237,25126.246
21129300,1.4105787,25612.375
21129600,1.4105338,25621.846
21129900,1.4104888,25273.438
21130200,1.4104439,24731.814
21130500,1.410399,24121.104
21130800,1.410354,23513.988
21131100,1.4103091,22951.88
21131400,1.4102641,22551.963
21131700,1.4102192,22356.512
21132000,1.4101743,22325.053
21132300,1.4101293,22454.22
21132600,1.4100844,22697.904
21132900,1.4100394,23023.514
21133200,1.4099945,23409.225
21133500,1.4099495,23830.416
21133800,1.4099046,24261.83
21134100,1.4098597,24679.043
21134400,1.4098147,25058.756
21134700,1.4097698,25379.352
21135000,1.4097248,25618.658
21135300,1.4096799,25751.191
21135600,1.409635,25759.52
21135900,1.40959,25659.865
21136200,1.4095451,25521.307
21136500,1.4095001,25366.242
21136800,1.4094552,25205.615
21137100,1.4094102,25042.951
21137400,1.4093653,24878.484
21137700,1.4093204,24715.42
21138000,1.4092754,24599.438
21138300,1.4092305,24494.684
21138600,1.4091855,24374.807
21138900,1.4091406,24241.832
21139200,1.4090956,24105.604
21139500,1.4090507,23979.732
21139800,1.4090058,23879.092
21140100,1.4089608,23803.273
21140400,1.4089159,23746.377
21140700,1.4088709,23701.188
21141000,1.408826,23663.17
21141300,1.408781,23628.264
21141600,1.4087361,23577.861
21141900,1.4086912,23474.564
21142200,1.4086462,23309.643
21142500,1.4086013,23085.297
21142800,1.4085563,22803.871
21143100,1.4085114,22431.512
21143400,1.4084666,21863.982
21143700,1.4084216,21133.293
21144000,1.4083767,20455.736
21144300,1.4083318,19786.355
21144600,1.4082868,19107.602
21144900,1.4082419,18419.791
21145200,1.4081969,17725.203
21145500,1.408152,17027.535
21145800,1.408107,16331.936
21146100,1.4080621,15644.793
21146400,1.4080172,14995.801
21146700,1.4079722,14378.776
21147000,1.4079273,13783.967
21147300,1.4078823,13196.977
21147600,1.4078374,12616.819
21147900,1.4077926,12043.819
21148200,1.4077476,11481.071
21148500,1.4077027,10932.603
21148800,1.4076577,10401.958
21149100,1.4076128,9901.365
21149400,1.4075679,9463.771
21149700,1.4075229,9050.941
21150000,1.407478,8652.364
21150300,1.407433,0.2830039
21150600,1.4073881,0.28279805
21150900,1.4073431,0.28278065
21151200,1.4072983,0.28276044
21151500,1.4072534,0.28274027
21151800,1.4072084,0.28272006
21152100,1.4071635,0.28269988
21152400,1.4071186,0.2826797
21152700,1.4070736,0.28265953
21153000,1.4070287,0.28263935
21153300,1.4069837,0.28261915
21153600,1.4069388,0.28259897
21153900,1.406894,0.2825788
21154200,1.406849,0.2825586
21154500,1.4068041,0.2825384
21154800,1.4067591,0.2825182
21155100,1.4067142,0.28249803
21155400,1.4066693,0.28247783
21155700,1.4066243,0.28245765
21156000,1.4065794,0.28243744
21156300,1.4065346,0.28241727
21156600,1.4064896,0.28239706
21156900,1.4064447,0.2823769
21157200,1.4063997,0.28235668
21157500,1.4063548,0.2823365
21157800,1.4063098,0.2823163
21158100,1.4062649,0.2822961
21158400,1.4062201,0.28227592
21158700,1.4061751,0.2822557
21159000,1.4061302,0.2822355
21159300,1.4060853,0.2822153
21159600,1.4060403,0.28219512
21159900,1.4059954,0.28217492
21160200,1.4059505,0.2821547
21160500,1.4059056,0.2821345
21160800,1.4058607,0.2821143
21161100,1.4058157,0.2820941
21161400,1.4057708,0.2820739
21161700,1.4057258,0.28205368
21162000,1.405681,0.28203347
21162300,1.4056361,0.2820133
21162600,1.4055911,0.28199306
21162900,1.4055462,0.28197286
21163200,1.4055012,0.28195265
21163500,1.4054563,0.28193244
21163800,1.4054115,0.28191224
21164100,1.4053665,0.28189203
21164400,1.4053216,0.28187183
21164700,1.4052767,0.28185162
21165000,1.4052317,0.2818314
21165300,1.4051869,0.28181118
21165600,1.405142,0.28179097
21165900,1.405097,0.28177077
21166200,1.4050521,0.28175056
21166500,1.4050071,0.28173032
21166800,1.4049623,0.28171012
21167100,1.4049174,0.2816899
21167400,1.4048724,0.28166968
21167700,1.4048275,0.28164947
21168000,1.4047825,0.28162926
21168300,1.4047377,0.28160903
21168600,1.4046928,0.28158882
21168900,1.4046478,0.2815686
21169200,1.4046029,0.28154838
21169500,1.404558,0.28152815
21169800,1.4045131,0.28150794
21170100,1.4044682,0.2814877
21170400,1.4044232,0.2814675
21170700,1.4043783,0.28144726
21171000,1.4043335,0.28142703
21171300,1.4042885,0.28140682
21171600,1.4042436,0.28138658
21171900,1.4041986,0.28136635
21172200,1.4041537,0.28134614
21172500,1.4041089,0.2813259
21172800,1.4040639,0.28130567
21173100,1.404019,0.28128543
21173400,1.403974,0.28126523
21173700,1.4039292,0.281245
21174000,1.4038843,0.28122476
21174300,1.4038393,0.28120452
21174600,1.4037944,0.2811843
21174900,1.4037496,0.28116405
21175200,1.4037046,0.2811438
21175500,1.4036597,0.28112358
21175800,1.4036148,0.28110334
21176100,1.4035699,0.28108314
21176400,1.403525,0.28106287
21176700,1.40348,0.28104264
21177000,1.4034352,0.2810224
21177300,1.4033903,0.28100216
21177600,1.4033453,0.28098193
21177900,1.4033004,0.2809617
21178200,1.4032556,0.28094146
21178500,1.4032106,0.28092122
21178800,1.4031657,0.28090099
21179100,1.4031208,0.28088072
21179400,1.4030759,0.28086048
21179700,1.403031,0.28084025
21180000,1.402986,0.28082
21180300,1.4029412,0.28079975
21180600,1.4028963,0.2807795
21180900,1.4028513,0.28075927
21181200,1.4028065,0.28073904
21181500,1.4027616,0.28071877
21181800,1.4027166,0.28069854
21182100,1.4026717,0.28067827
21182400,1.4026269,0.28065804
21182700,1.4025819,0.28063777
21183000,1.402537,0.28061754
21183300,1.4024922,0.2805973
21183600,1.4024472,0.28057703
21183900,1.4024023,0.28055677
21184200,1.4023575,0.28053653
21184500,1.4023125,0.28051627
21184800,1.4022676,0.28049603
21185100,1.4022228,0.28047577
21185400,1.4021778,0.28045553
21185700,1.4021329,0.28043526
21186000,1.402088,0.280415
21186300,1.4020431,0.28039476
21186600,1.4019982,0.2803745
21186900,1.4019533,0.28035423
21187200,1.4019084,0.28033397
21187500,1.4018635,0.28031373
21187800,1.4018186,0.28029346
21188100,1.4017737,0.2802732
21188400,1.4017287,0.28025293
21188700,1.4016839,0.28023267
21189000,1.401639,0.2802124
21189300,1.401594,0.28019214
21189600,1.4015492,0.2801719
21189900,1.4015043,0.28015164
21190200,1.4014593,0.28013137
21190500,1.4014145,0.2801111
21190800,1.4013696,0.28009084
21191100,1.4013246,0.28007057
21191400,1.4012798,0.2800503
21191700,1.4012349,0.28003004
21192000,1.40119,0.28000975
21192300,1.4011451,0.27998948
21192600,1.4011002,0.27996922
21192900,1.4010553,4864.988
21193200,1.4010104,5189.7725
21193500,1.4009655,5781.777
21193800,1.4009206,6439.299
21194100,1.4008757,7143.248
21194400,1.4008309,7867.1665
21194700,1.4007859,8582.187
21195000,1.400741,9260.559
21195300,1.4006962,9878.124
21195600,1.4006512,10416.314
21195900,1.4006064,10861.507
21196200,1.4005615,11209.402
21196500,1.4005165,11480.97
21196800,1.4004717,11746.217
21197100,1.4004267,12057.182
21197400,1.4003819,12367.958
21197700,1.400337,12694.717
21198000,1.400292,13080.548
21198300,1.4002472,13506.954
21198600,1.4002023,13955.429
21198900,1.4001575,14412.718
21199200,1.4001125,14870.003
21199500,1.4000677,15367.295
21199800,1.4000227,15988.413
21200100,1.3999778,16686.152
21200400,1.399933,17411.324
21200700,1.399888,18117.959
21201000,1.3998432,18729.969
21201300,1.3997983,19246.041
21201600,1.3997535,19699.215
21201900,1.3997085,20118.625
21202200,1.3996636,20521.55
21202500,1.3996187,20915.717
21202800,1.3995738,21303.479
21203100,1.399529,21684.156
21203400,1.399484,22056
21203700,1.3994392,22417.176
21204000,1.3993943,22766.129
21204300,1.3993495,23102.787
21204600,1.3993045,23429.775
21204900,1.3992597,23747.43
21205200,1.3992147,24054.979
21205500,1.3991698,24351.463
21205800,1.399125,24636.023
21206100,1.39908,24907.992
21206400,1.3990352,25166.658
21206700,1.3989903,25414.316
21207000,1.3989455,25706.887
21207300,1.3989005,26007.7
21207600,1.3988557,26290.203
21207900,1.3988107,26544.057
21208200,1.3987659,26759.754
21208500,1.398721,26940.934
21208800,1.3986762,27094.121
21209100,1.3986312,27226.682
21209400,1.3985864,27346.682
21209700,1.3985415,27467.965
21210000,1.3984966,27599.463
21210300,1.3984517,27742.668
21210600,1.3984069,27901.633
21210900,1.3983619,28081.81
21211200,1.3983171,28290.682
21211500,1.3982722,28359.26
21211800,1.3982273,28394.47
21212100,1.3981824,28532.803
21212400,1.3981376,28749.928
21212700,1.3980926,29024.336
21213000,1.3980478,29334.555
21213300,1.3980029,29663.553
21213600,1.397958,29998.527
21213900,1.3979131,30332.748
21214200,1.3978683,30650.004
21214500,1.3978233,30941.951
21214800,1.3977785,31204.61
21215100,1.3977336,31817.805
21215400,1.3976887,32608.574
21215700,1.3976439,33233.38
21216000,1.397599,33672.934
21216300,1.3975542,33977.574
21216600,1.3975092,34200.984
21216900,1.3974644,34378.094
21217200,1.3974195,34524.703
21217500,1.3973746,34648.76
21217800,1.3973297,34752.117
21218100,1.3972849,34831.797
21218400,1.3972399,34880.67
21218700,1.3971951,34900.863
21219000,1.3971503,34904.66
21219300,1.3971053,34894.46
21219600,1.3970605,34871.082
21219900,1.3970156,34834.684
21220200,1.3969707,34785.008
21220500,1.3969258,34721.816
21220800,1.396881,34645.066
21221100,1.3968362,34554.395
21221400,1.3967912,34449.492
21221700,1.3967464,34330.13
21222000,1.3967015,34196.17
21222300,1.3966566,34048.207
21222600,1.3966118,33887.76
21222900,1.3965669,33715.652
21223200,1.396522,33532.55
21223500,1.3964771,33339.207
21223800,1.3964323,33136.22
21224100,1.3963875,32923.918
21224400,1.3963425,32702.549
21224700,1.3962977,32472.46
21225000,1.3962528,32234.139
21225300,1.3962079,31987.88
21225600,1.3961631,31731.486
21225900,1.3961182,31500.197
21226200,1.3960733,31298.3
21226500,1.3960284,31110.42
21226800,1.3959836,30978.605
21227100,1.3959388,30857.896
21227400,1.3958938,30704.357
21227700,1.395849,30513.422
21228000,1.3958042,30295.387
21228300,1.3957592,30059.727
21228600,1.3957144,29810.084
21228900,1.3956695,29545.45
21229200,1.3956246,29262.732
21229500,1.3955798,28852.922
21229800,1.3955349,28062.488
21230100,1.39549,27094.713
21230400,1.3954452,25984.855
21230700,1.3954003,24759.334
21231000,1.3953555,23468.1
21231300,1.3953106,22162.543
21231600,1.3952657,20885.908
21231900,1.3952209,19672.691
21232200,1.395176,18552.352
21232500,1.3951311,17578.742
21232800,1.3950863,16753.836
21233100,1.3950415,16055.266
21233400,1.3949965,15414.015
21233700,1.3949517,14809.435
21234000,1.3949069,14234.546
21234300,1.3948619,13684.854
21234600,1.3948171,13175.356
21234900,1.3947723,12738.034
21235200,1.3947273,12332.155
21235500,1.3946825,11976.454
21235800,1.3946377,11652.512
21236100,1.3945928,11352.798
21236400,1.3945479,11074.826
21236700,1.3945031,0.28428227
21237000,1.3944582,0.2838073
21237300,1.3944134,0.28378576
21237600,1.3943685,0.2837639
21237900,1.3943237,0.28374198
21238200,1.3942788,0.2837201
21238500,1.394234,0.2836982
21238800,1.3941891,0.28367633
21239100,1.3941442,0.28365442
21239400,1.3940994,0.28363255
21239700,1.3940545,0.28361064
21240000,1.3940097,0.28358877
21240300,1.3939648,0.28356686
21240600,1.39392,0.283545
21240900,1.3938751,0.28352308
21241200,1.3938302,0.2835012
21241500,1.3937854,0.2834793
21241800,1.3937405,0.2834574
21242100,1.3936957,0.28343552
21242400,1.3936508,0.28341362
21242700,1.393606,0.28339174
21243000,1.3935611,0.28336984
21243300,1.3935163,0.28334796
21243600,1.3934714,0.28332606
21243900,1.3934265,0.28330415
21244200,1.3933817,0.28328228
21244500,1.3933369,0.28326038
21244800,1.393292,0.2832385
21245100,1.3932471,0.2832166
21245400,1.3932023,0.2831947
21245700,1.3931575,0.28317282
21246000,1.3931125,0.2831509
21246300,1.3930677,0.283129
21246600,1.3930229,0.28310713
21246900,1.3929781,0.28308523
21247200,1.3929332,0.28306332
21247500,1.3928883,0.28304145
21247800,1.3928435,0.28301954
21248100,1.3927987,0.28299764
21248400,1.3927538,0.28297576
21248700,1.3927089,0.28295386
21249000,1.3926641,0.28293195
21249300,1.3926193,0.28291008
21249600,1.3925744,0.28288817
21249900,1.3925296,0.28286627
21250200,1.3924847,0.2828444
21250500,1.3924398,0.2828225
21250800,1.392395,0.28280059
21251100,1.3923502,0.28277868
21251400,1.3923054,0.2827568
21251700,1.3922604,0.2827349
21252000,1.3922156,0.282713
21252300,1.3921708,0.2826911
21252600,1.392126,0.28266922
21252900,1.3920811,0.2826473
21253200,1.3920363,0.2826254
21253500,1.3919914,0.2826035
21253800,1.3919466,0.28258163
21254100,1.3919017,0.28255972
21254400,1.3918569,0.28253782
21254700,1.3918121,0.2825159
21255000,1.3917673,0.282494
21255300,1.3917223,0.28247213
21255600,1.3916775,0.28245023
21255900,1.3916327,0.28242832
21256200,1.3915879,0.28240642
21256500,1.391543,0.2823845
21256800,1.3914982,0.28236264
21257100,1.3914533,0.28234074
21257400,1.3914084,0.28231883
21257700,1.3913636,0.28229693
21258000,1.3913188,0.28227502
21258300,1.391274,0.28225315
21258600,1.3912292,0.28223124
21258900,1.3911843,0.28220934
21259200,1.3911394,0.28218743
21259500,1.3910946,0.28216553
21259800,1.3910497,0.28214362
21260100,1.3910049,0.28212172
21260400,1.3909601,0.28209984
21260700,1.3909153,0.28207794
21261000,1.3908705,0.28205603
21261300,1.3908256,0.28203413
21261600,1.3907808,0.28201222
21261900,1.3907359,0.28199032
21262200,1.390691,0.2819684
21262500,1.3906462,0.2819465
21262800,1.3906014,0.2819246
21263100,1.3905566,0.2819027
21263400,1.3905118,0.28188083
21263700,1.3904669,0.28185892
21264000,1.3904221,0.28183702
21264300,1.3903773,0.2818151
21264600,1.3903325,0.2817932
21264900,1.3902875,0.2817713
21265200,1.3902427,0.2817494
21265500,1.3901979,0.2817275
21265800,1.390153,0.2817056
21266100,1.3901082,0.28168368
21266400,1.3900634,0.28166178
21266700,1.3900186,0.28163987
21267000,1.3899738,0.28161797
21267300,1.3899289,0.28159606
21267600,1.3898841,0.28157416
21267900,1.3898393,0.28155226
21268200,1.3897945,0.28153035
21268500,1.3897496,0.28150845
21268800,1.3897048,0.28148654
21269100,1.38966,0.28146464
21269400,1.389615,0.28144273
21269700,1.3895702,0.28142083
21270000,1.3895254,0.28139892
21270300,1.3894806,0.28137702
21270600,1.3894358,0.2813551
21270900,1.389391,0.2813332
21271200,1.3893461,0.2813113
21271500,1.3893013,0.2812894
21271800,1.3892565,0.2812675
21272100,1.3892117,0.2812456
21272400,1.3891668,0.28122368
21272700,1.389122,0.28120178
21273000,1.3890772,0.28117988
21273300,1.3890324,0.28115797
21273600,1.3889875,0.28113607
21273900,1.3889427,0.28111416
21274200,1.3888979,0.28109226
21274500,1.3888531,0.28107035
21274800,1.3888083,0.28104845
21275100,1.3887634,0.28102654
21275400,1.3887186,0.28100464
21275700,1.3886738,0.28098273
21276000,1.388629,0.28096083
21276300,1.3885841,0.28093892
21276600,1.3885393,0.280917
21276900,1.3884945,0.28089508
21277200,1.3884497,0.28087318
21277500,1.3884048,0.28085127
21277800,1.38836,0.28082937
21278100,1.3883152,4722.0933
21278400,1.3882704,4923.2495
21278700,1.3882256,5220.9443
21279000,1.3881807,5570.8
21279300,1.3881359,5954.7246
21279600,1.3880911,6364.4004
21279900,1.3880463,6793.685
21280200,1.3880014,7233.429
21280500,1.3879566,7677.37
21280800,1.3879118,8122.166
21281100,1.3878671,8566.482
21281400,1.3878223,9021.767
21281700,1.3877774,9494.742
21282000,1.3877326,9981.228
21282300,1.3876878,10477.206
21282600,1.387643,10979.867
21282900,1.3875982,11487.488
21283200,1.3875533,11998.962
21283500,1.3875085,12520.872
21283800,1.3874637,13080.0625
21284100,1.3874189,13682.392
21284400,1.387374,14321.294
21284700,1.3873292,14987.477
21285000,1.3872844,15705.589
21285300,1.3872396,16522.742
21285600,1.3871949,17410.072
21285900,1.38715,18379.643
21286200,1.3871052,19397.611
21286500,1.3870604,20430.412
21286800,1.3870156,21454.232
21287100,1.3869708,22503.39
21287400,1.3869259,23549.545
21287700,1.3868811,24510.258
21288000,1.3868363,25389.531
21288300,1.3867915,26215.951
21288600,1.3867468,27024.982
21288900,1.386702,27804.79
21289200,1.3866571,28566.963
21289500,1.3866123,29330.172
21289800,1.3865675,30111.137
21290100,1.3865227,30908.125
21290400,1.3864778,31727.416
21290700,1.386433,32569.57
21291000,1.3863882,33418.004
21291300,1.3863435,34269.582
21291600,1.3862987,35194.688
21291900,1.3862538,36166.008
21292200,1.386209,37154.14
21292500,1.3861642,38150.6
21292800,1.3861194,39153.426
21293100,1.3860745,40114.957
21293400,1.3860298,40956.78
21293700,1.385985,41619.395
21294000,1.3859402,42193.9
21294300,1.3858954,42744.56
21294600,1.3858505,43305.023
21294900,1.3858057,43901.875
21295200,1.385761,44528.37
21295500,1.3857162,45171.227
21295800,1.3856714,45818.312
21296100,1.3856266,46459.43
21296400,1.3855817,47086.35
21296700,1.3855369,47691.52
21297000,1.3854922,48266.605
21297300,1.3854474,48802.734
21297600,1.3854026,49291.254
21297900,1.3853577,49393.74
21298200,1.3853129,49325.805
21298500,1.3852682,49294.35
21298800,1.3852234,49325.734
21299100,1.3851786,49409.465
21299400,1.3851337,49527.785
21299700,1.3850889,49675.887
21300000,1.3850442,49852.04
21300300,1.3849994,50038.707
