time,Occupancy[nZ],Occupancy[sZ]
19143000,150,150
19143900,150,150
19144800,150,150
19145700,166.666666666667,166.666666666667
19146600,166.666666666667,166.666666666667
19147500,166.666666666667,166.666666666667
19148400,166.666666666667,166.666666666667
19149300,150,150
19150200,150,150
19151100,150,150
19152000,150,150
19152900,100,100
19153800,100,100
19154700,100,100
19155600,100,100
19156500,66.6666666666667,66.6666666666667
19157400,66.6666666666667,66.6666666666667
19158300,66.6666666666667,66.6666666666667
19159200,66.6666666666667,66.6666666666667
19160100,50,50
19161000,50,50
19161900,50,50
19162800,25,25
19163700,,
19164600,0,0
19165500,0,0
19166400,0,0
19167300,0,0
19168200,0,0
19169100,0,0
19170000,0,0
19170900,0,0
19171800,0,0
19172700,0,0
19173600,0,0
19174500,0,0
19175400,0,0
19176300,0,0
19177200,0,0
19178100,0,0
19179000,0,0
19179900,0,0
19180800,0,0
19181700,0,0
19182600,0,0
19183500,0,0
19184400,0,0
19185300,0,0
19186200,0,0
19187100,0,0
19188000,0,0
19188900,0,0
19189800,0,0
19190700,0,0
19191600,0,0
19192500,0,0
19193400,0,0
19194300,0,0
19195200,0,0
19196100,0,0
19197000,0,0
19197900,0,0
19198800,0,0
19199700,0,0
19200600,0,0
19201500,0,0
19202400,0,0
19203300,0,0
19204200,0,0
19205100,0,0
19206000,0,0
19206900,100,100
19207800,100,100
19208700,100,100
19209600,100,100
19210500,150,150
19211400,150,150
19212300,150,150
19213200,150,150
19214100,158.333333333333,158.333333333333
19215000,158.333333333333,158.333333333333
19215900,158.333333333333,158.333333333333
19216800,158.333333333333,158.333333333333
19217700,166.666666666667,166.666666666667
19218600,166.666666666667,166.666666666667
19219500,166.666666666667,166.666666666667
19220400,166.666666666667,166.666666666667
19221300,166.666666666667,166.666666666667
19222200,166.666666666667,166.666666666667
19223100,166.666666666667,166.666666666667
19224000,166.666666666667,166.666666666667
19224900,150,150
19225800,150,150
19226700,150,150
19227600,150,150
19228500,150,150
19229400,150,150
19230300,150,150
19231200,150,150
19232100,166.666666666667,166.666666666667
19233000,166.666666666667,166.666666666667
19233900,166.666666666667,166.666666666667
19234800,166.666666666667,166.666666666667
19235700,150,150
19236600,150,150
19237500,150,150
19238400,150,150
19239300,100,100
19240200,100,100
19241100,100,100
19242000,100,100
19242900,66.6666666666667,66.6666666666667
19243800,66.6666666666667,66.6666666666667
19244700,66.6666666666667,66.6666666666667
19245600,66.6666666666667,66.6666666666667
19246500,50,50
19247400,50,50
19248300,50,50
19249200,50,50
19250100,0,0
19251000,0,0
19251900,0,0
19252800,0,0
19253700,0,0
19254600,0,0
19255500,0,0
19256400,0,0
19257300,0,0
19258200,0,0
19259100,0,0
19260000,0,0
19260900,0,0
19261800,0,0
19262700,0,0
19263600,0,0
19264500,0,0
19265400,0,0
19266300,0,0
19267200,0,0
19268100,0,0
19269000,0,0
19269900,0,0
19270800,0,0
19271700,0,0
19272600,0,0
19273500,0,0
19274400,0,0
19275300,0,0
19276200,0,0
19277100,0,0
19278000,0,0
19278900,0,0
19279800,0,0
19280700,0,0
19281600,0,0
19282500,0,0
19283400,0,0
19284300,0,0
19285200,0,0
19286100,0,0
19287000,0,0
19287900,0,0
19288800,0,0
19289700,0,0
19290600,0,0
19291500,0,0
19292400,0,0
19293300,100,100
19294200,100,100
19295100,100,100
19296000,100,100
19296900,150,150
19297800,150,150
19298700,150,150
19299600,150,150
19300500,158.333333333333,158.333333333333
19301400,158.333333333333,158.333333333333
19302300,158.333333333333,158.333333333333
19303200,158.333333333333,158.333333333333
19304100,166.666666666667,166.666666666667
19305000,166.666666666667,166.666666666667
19305900,166.666666666667,166.666666666667
19306800,166.666666666667,166.666666666667
19307700,166.666666666667,166.666666666667
19308600,166.666666666667,166.666666666667
19309500,166.666666666667,166.666666666667
19310400,166.666666666667,166.666666666667
19311300,150,150
19312200,150,150
19313100,150,150
19314000,150,150
19314900,150,150
19315800,150,150
19316700,150,150
19317600,150,150
19318500,166.666666666667,166.666666666667
19319400,166.666666666667,166.666666666667
19320300,166.666666666667,166.666666666667
19321200,166.666666666667,166.666666666667
19322100,150,150
19323000,150,150
19323900,150,150
19324800,150,150
19325700,100,100
19326600,100,100
19327500,100,100
19328400,100,100
19329300,66.6666666666667,66.6666666666667
19330200,66.6666666666667,66.6666666666667
19331100,66.6666666666667,66.6666666666667
19332000,66.6666666666667,66.6666666666667
19332900,50,50
19333800,50,50
19334700,50,50
19335600,50,50
19336500,0,0
19337400,0,0
19338300,0,0
19339200,0,0
19340100,0,0
19341000,0,0
19341900,0,0
19342800,0,0
19343700,0,0
19344600,0,0
19345500,0,0
19346400,0,0
19347300,0,0
19348200,0,0
19349100,0,0
19350000,0,0
19350900,0,0
19351800,0,0
19352700,0,0
19353600,0,0
19354500,0,0
19355400,0,0
19356300,0,0
19357200,0,0
19358100,0,0
19359000,0,0
19359900,0,0
19360800,0,0
19361700,0,0
19362600,0,0
19363500,0,0
19364400,0,0
19365300,0,0
19366200,0,0
19367100,0,0
19368000,0,0
19368900,0,0
19369800,0,0
19370700,0,0
19371600,0,0
19372500,0,0
19373400,0,0
19374300,0,0
19375200,0,0
19376100,0,0
19377000,,
19377900,0,0
19378800,0,0
19379700,100,100
19380600,100,100
19381500,100,100
19382400,100,100
19383300,150,150
19384200,150,150
19385100,150,150
19386000,150,150
19386900,158.333333333333,158.333333333333
19387800,158.333333333333,158.333333333333
19388700,158.333333333333,158.333333333333
19389600,158.333333333333,158.333333333333
19390500,166.666666666667,166.666666666667
19391400,166.666666666667,166.666666666667
19392300,166.666666666667,166.666666666667
19393200,166.666666666667,166.666666666667
19394100,166.666666666667,166.666666666667
19395000,166.666666666667,166.666666666667
19395900,166.666666666667,166.666666666667
19396800,166.666666666667,166.666666666667
19397700,150,150
19398600,150,150
19399500,150,150
19400400,150,150
19401300,150,150
19402200,150,150
19403100,150,150
19404000,150,150
19404900,166.666666666667,166.666666666667
19405800,166.666666666667,166.666666666667
19406700,166.666666666667,166.666666666667
19407600,166.666666666667,166.666666666667
19408500,150,150
19409400,150,150
19410300,150,150
19411200,150,150
19412100,100,100
19413000,100,100
19413900,100,100
19414800,100,100
19415700,66.6666666666667,66.6666666666667
19416600,66.6666666666667,66.6666666666667
19417500,66.6666666666667,66.6666666666667
19418400,66.6666666666667,66.6666666666667
19419300,50,50
19420200,50,50
19421100,50,50
19422000,50,50
19422900,0,0
19423800,0,0
19424700,0,0
19425600,0,0
19426500,0,0
19427400,0,0
19428300,0,0
19429200,0,0
19430100,0,0
19431000,0,0
19431900,0,0
19432800,0,0
19433700,0,0
19434600,0,0
19435500,0,0
19436400,0,0
19437300,0,0
19438200,0,0
19439100,0,0
19440000,0,0
19440900,0,0
19441800,0,0
19442700,0,0
19443600,0,0
19444500,0,0
19445400,0,0
19446300,0,0
19447200,0,0
19448100,0,0
19449000,0,0
19449900,0,0
19450800,0,0
19451700,0,0
19452600,0,0
19453500,0,0
19454400,0,0
19455300,0,0
19456200,0,0
19457100,0,0
19458000,0,0
19458900,0,0
19459800,0,0
19460700,0,0
19461600,0,0
19462500,0,0
19463400,0,0
19464300,0,0
19465200,0,0
19466100,0,0
19467000,0,0
19467900,0,0
19468800,0,0
19469700,0,0
19470600,0,0
19471500,0,0
19472400,0,0
19473300,0,0
19474200,0,0
19475100,0,0
19476000,0,0
19476900,0,0
19477800,0,0
19478700,0,0
19479600,0,0
19480500,0,0
19481400,0,0
19482300,0,0
19483200,0,0
19484100,0,0
19485000,0,0
19485900,0,0
19486800,0,0
19487700,0,0
19488600,0,0
19489500,0,0
19490400,0,0
19491300,0,0
19492200,0,0
19493100,0,0
19494000,0,0
19494900,0,0
19495800,0,0
19496700,0,0
19497600,0,0
19498500,0,0
19499400,0,0
19500300,0,0
19501200,0,0
19502100,0,0
19503000,0,0
19503900,0,0
19504800,0,0
19505700,0,0
19506600,0,0
19507500,0,0
19508400,0,0
19509300,0,0
19510200,0,0
19511100,0,0
19512000,0,0
19512900,0,0
19513800,0,0
19514700,0,0
19515600,0,0
19516500,0,0
19517400,0,0
19518300,0,0
19519200,0,0
19520100,0,0
19521000,0,0
19521900,0,0
19522800,0,0
19523700,0,0
19524600,0,0
19525500,0,0
19526400,0,0
19527300,0,0
19528200,0,0
19529100,0,0
19530000,0,0
19530900,0,0
19531800,0,0
19532700,0,0
19533600,0,0
19534500,0,0
19535400,0,0
19536300,0,0
19537200,0,0
19538100,0,0
19539000,0,0
19539900,0,0
19540800,0,0
19541700,0,0
19542600,0,0
19543500,0,0
19544400,0,0
19545300,0,0
19546200,0,0
19547100,0,0
19548000,0,0
19548900,0,0
19549800,0,0
19550700,0,0
19551600,0,0
19552500,0,0
19553400,0,0
19554300,0,0
19555200,0,0
19556100,0,0
19557000,0,0
19557900,0,0
19558800,0,0
19559700,0,0
19560600,0,0
19561500,0,0
19562400,0,0
19563300,0,0
19564200,0,0
19565100,0,0
19566000,0,0
19566900,0,0
19567800,0,0
19568700,0,0
19569600,0,0
19570500,0,0
19571400,0,0
19572300,0,0
19573200,0,0
19574100,0,0
19575000,0,0
19575900,0,0
19576800,0,0
19577700,0,0
19578600,0,0
19579500,0,0
19580400,0,0
19581300,0,0
19582200,0,0
19583100,0,0
19584000,0,0
19584900,0,0
19585800,0,0
19586700,0,0
19587600,0,0
19588500,0,0
19589400,0,0
19590300,0,0
19591200,0,0
19592100,0,0
19593000,0,0
19593900,0,0
19594800,0,0
19595700,0,0
19596600,0,0
19597500,,
19598400,0,0
19599300,0,0
19600200,0,0
19601100,0,0
19602000,0,0
19602900,0,0
19603800,0,0
19604700,0,0
19605600,0,0
19606500,0,0
19607400,0,0
19608300,0,0
19609200,0,0
19610100,0,0
19611000,0,0
19611900,0,0
19612800,0,0
19613700,0,0
19614600,0,0
19615500,0,0
19616400,0,0
19617300,0,0
19618200,0,0
19619100,0,0
19620000,0,0
19620900,0,0
19621800,0,0
19622700,0,0
19623600,0,0
19624500,0,0
19625400,0,0
19626300,0,0
19627200,0,0
19628100,0,0
19629000,0,0
19629900,0,0
19630800,0,0
19631700,0,0
19632600,0,0
19633500,0,0
19634400,0,0
19635300,0,0
19636200,0,0
19637100,0,0
19638000,0,0
19638900,100,100
19639800,100,100
19640700,100,100
19641600,100,100
19642500,150,150
19643400,150,150
19644300,150,150
19645200,150,150
19646100,158.333333333333,158.333333333333
19647000,158.333333333333,158.333333333333
19647900,158.333333333333,158.333333333333
19648800,158.333333333333,158.333333333333
19649700,166.666666666667,166.666666666667
19650600,166.666666666667,166.666666666667
19651500,166.666666666667,166.666666666667
19652400,166.666666666667,166.666666666667
19653300,166.666666666667,166.666666666667
19654200,166.666666666667,166.666666666667
19655100,166.666666666667,166.666666666667
19656000,166.666666666667,166.666666666667
19656900,150,150
19657800,150,150
19658700,150,150
19659600,150,150
19660500,150,150
19661400,150,150
19662300,150,150
19663200,150,150
19664100,166.666666666667,166.666666666667
19665000,166.666666666667,166.666666666667
19665900,166.666666666667,166.666666666667
19666800,166.666666666667,166.666666666667
19667700,150,150
19668600,150,150
19669500,150,150
19670400,150,150
19671300,100,100
19672200,100,100
19673100,100,100
19674000,100,100
19674900,66.6666666666667,66.6666666666667
19675800,66.6666666666667,66.6666666666667
19676700,66.6666666666667,66.6666666666667
19677600,66.6666666666667,66.6666666666667
19678500,50,50
19679400,50,50
19680300,50,50
19681200,50,50
19682100,0,0
19683000,0,0
19683900,0,0
19684800,0,0
19685700,0,0
19686600,0,0
19687500,0,0
19688400,0,0
19689300,0,0
19690200,0,0
19691100,0,0
19692000,0,0
19692900,0,0
19693800,0,0
19694700,0,0
19695600,0,0
19696500,0,0
19697400,0,0
19698300,0,0
19699200,0,0
19700100,0,0
19701000,0,0
19701900,0,0
19702800,0,0
19703700,0,0
19704600,0,0
19705500,0,0
19706400,0,0
19707300,0,0
19708200,0,0
19709100,0,0
19710000,0,0
19710900,0,0
19711800,0,0
19712700,0,0
19713600,0,0
19714500,0,0
19715400,0,0
19716300,0,0
19717200,0,0
19718100,0,0
19719000,0,0
19719900,0,0
19720800,0,0
19721700,0,0
19722600,0,0
19723500,0,0
19724400,0,0
19725300,100,100
19726200,100,100
19727100,100,100
19728000,100,100
19728900,150,150
19729800,150,150
19730700,150,150
19731600,150,150
19732500,158.333333333333,158.333333333333
19733400,158.333333333333,158.333333333333
19734300,158.333333333333,158.333333333333
19735200,158.333333333333,158.333333333333
19736100,166.666666666667,166.666666666667
19737000,166.666666666667,166.666666666667
19737900,166.666666666667,166.666666666667
19738800,166.666666666667,166.666666666667
19739700,166.666666666667,166.666666666667
19740600,166.666666666667,166.666666666667
19741500,166.666666666667,166.666666666667
19742400,166.666666666667,166.666666666667
19743300,150,150
19744200,150,150
19745100,150,150
19746000,150,150
19746900,150,150
19747800,150,150
19748700,150,150
19749600,150,150
19750500,166.666666666667,166.666666666667
19751400,166.666666666667,166.666666666667
19752300,166.666666666667,166.666666666667
19753200,166.666666666667,166.666666666667
19754100,150,150
19755000,150,150
19755900,150,150
19756800,150,150
19757700,100,100
19758600,100,100
19759500,100,100
19760400,100,100
19761300,66.6666666666667,66.6666666666667
19762200,66.6666666666667,66.6666666666667
19763100,66.6666666666667,66.6666666666667
19764000,66.6666666666667,66.6666666666667
19764900,50,50
19765800,50,50
19766700,50,50
19767600,50,50
19768500,0,0
19769400,0,0
19770300,0,0
19771200,0,0
19772100,0,0
19773000,0,0
19773900,0,0
19774800,0,0
19775700,0,0
19776600,0,0
19777500,0,0
19778400,0,0
19779300,0,0
19780200,0,0
19781100,0,0
19782000,0,0
19782900,0,0
19783800,0,0
19784700,0,0
19785600,0,0
19786500,0,0
19787400,0,0
19788300,0,0
19789200,0,0
19790100,0,0
19791000,0,0
19791900,0,0
19792800,0,0
19793700,0,0
19794600,0,0
19795500,0,0
19796400,0,0
19797300,0,0
19798200,0,0
19799100,0,0
19800000,0,0
19800900,0,0
19801800,0,0
19802700,0,0
19803600,0,0
19804500,0,0
19805400,0,0
19806300,0,0
19807200,0,0
19808100,0,0
19809000,0,0
19809900,0,0
19810800,0,0
19811700,100,100
19812600,100,100
19813500,100,100
19814400,100,100
19815300,150,150
19816200,150,150
19817100,150,150
19818000,150,150
19818900,158.333333333333,158.333333333333
19819800,158.333333333333,158.333333333333
19820700,158.333333333333,158.333333333333
19821600,158.333333333333,158.333333333333
19822500,166.666666666667,166.666666666667
19823400,166.666666666667,166.666666666667
19824300,166.666666666667,166.666666666667
19825200,166.666666666667,166.666666666667
19826100,166.666666666667,166.666666666667
19827000,166.666666666667,166.666666666667
19827900,166.666666666667,166.666666666667
19828800,166.666666666667,166.666666666667
19829700,150,150
19830600,150,150
19831500,150,150
19832400,150,150
19833300,150,150
19834200,150,150
19835100,150,150
19836000,150,150
19836900,166.666666666667,166.666666666667
19837800,166.666666666667,166.666666666667
19838700,166.666666666667,166.666666666667
19839600,166.666666666667,166.666666666667
19840500,150,150
19841400,150,150
19842300,150,150
19843200,150,150
19844100,100,100
19845000,100,100
19845900,100,100
19846800,100,100
19847700,66.6666666666667,66.6666666666667
19848600,66.6666666666667,66.6666666666667
19849500,66.6666666666667,66.6666666666667
19850400,66.6666666666667,66.6666666666667
19851300,50,50
19852200,50,50
19853100,50,50
19854000,50,50
19854900,0,0
19855800,0,0
19856700,0,0
19857600,0,0
19858500,0,0
19859400,0,0
19860300,0,0
19861200,0,0
19862100,0,0
19863000,0,0
19863900,0,0
19864800,0,0
19865700,0,0
19866600,0,0
19867500,0,0
19868400,0,0
19869300,0,0
19870200,0,0
19871100,0,0
19872000,0,0
19872900,0,0
19873800,0,0
19874700,0,0
19875600,0,0
19876500,0,0
19877400,0,0
19878300,0,0
19879200,0,0
19880100,0,0
19881000,0,0
19881900,0,0
19882800,0,0
19883700,0,0
19884600,0,0
19885500,0,0
19886400,0,0
19887300,0,0
19888200,0,0
19889100,0,0
19890000,0,0
19890900,0,0
19891800,0,0
19892700,0,0
19893600,0,0
19894500,0,0
19895400,0,0
19896300,0,0
19897200,0,0
19898100,100,100
19899000,100,100
19899900,100,100
19900800,100,100
19901700,150,150
19902600,150,150
19903500,150,150
19904400,150,150
19905300,158.333333333333,158.333333333333
19906200,158.333333333333,158.333333333333
19907100,158.333333333333,158.333333333333
19908000,158.333333333333,158.333333333333
19908900,166.666666666667,166.666666666667
19909800,166.666666666667,166.666666666667
19910700,166.666666666667,166.666666666667
19911600,166.666666666667,166.666666666667
19912500,166.666666666667,166.666666666667
19913400,166.666666666667,166.666666666667
19914300,166.666666666667,166.666666666667
19915200,166.666666666667,166.666666666667
19916100,150,150
19917000,150,150
19917900,150,150
19918800,150,150
19919700,150,150
19920600,150,150
19921500,150,150
19922400,150,150
19923300,166.666666666667,166.666666666667
19924200,166.666666666667,166.666666666667
19925100,166.666666666667,166.666666666667
19926000,166.666666666667,166.666666666667
19926900,150,150
19927800,150,150
19928700,150,150
19929600,150,150
19930500,100,100
19931400,100,100
19932300,100,100
19933200,100,100
19934100,66.6666666666667,66.6666666666667
19935000,66.6666666666667,66.6666666666667
19935900,66.6666666666667,66.6666666666667
19936800,66.6666666666667,66.6666666666667
19937700,50,50
19938600,50,50
19939500,50,50
19940400,50,50
19941300,0,0
19942200,0,0
19943100,0,0
19944000,0,0
19944900,0,0
19945800,0,0
19946700,0,0
19947600,0,0
19948500,0,0
19949400,0,0
19950300,0,0
19951200,0,0
19952100,0,0
19953000,0,0
19953900,0,0
19954800,0,0
19955700,0,0
19956600,0,0
19957500,0,0
19958400,0,0
19959300,0,0
19960200,0,0
19961100,0,0
19962000,0,0
19962900,0,0
19963800,0,0
19964700,0,0
19965600,0,0
19966500,0,0
19967400,0,0
19968300,0,0
19969200,0,0
19970100,0,0
19971000,0,0
19971900,0,0
19972800,0,0
19973700,0,0
19974600,0,0
19975500,0,0
19976400,0,0
19977300,0,0
19978200,0,0
19979100,0,0
19980000,0,0
19980900,0,0
19981800,0,0
19982700,0,0
19983600,0,0
19984500,100,100
19985400,100,100
19986300,100,100
19987200,100,100
19988100,150,150
19989000,150,150
19989900,150,150
19990800,150,150
19991700,158.333333333333,158.333333333333
19992600,158.333333333333,158.333333333333
19993500,158.333333333333,158.333333333333
19994400,158.333333333333,158.333333333333
19995300,166.666666666667,166.666666666667
19996200,166.666666666667,166.666666666667
19997100,166.666666666667,166.666666666667
19998000,166.666666666667,166.666666666667
19998900,166.666666666667,166.666666666667
19999800,166.666666666667,166.666666666667
20000700,166.666666666667,166.666666666667
20001600,166.666666666667,166.666666666667
20002500,150,150
20003400,150,150
20004300,150,150
20005200,150,150
20006100,150,150
20007000,150,150
20007900,150,150
20008800,150,150
20009700,166.666666666667,166.666666666667
20010600,166.666666666667,166.666666666667
20011500,166.666666666667,166.666666666667
20012400,166.666666666667,166.666666666667
20013300,150,150
20014200,150,150
20015100,150,150
20016000,150,150
20016900,100,100
20017800,100,100
20018700,100,100
20019600,100,100
20020500,66.6666666666667,66.6666666666667
20021400,66.6666666666667,66.6666666666667
20022300,66.6666666666667,66.6666666666667
20023200,66.6666666666667,66.6666666666667
20024100,50,50
20025000,50,50
20025900,50,50
20026800,50,50
