time,LowerSetp[nZ],UpperSetp[nZ],LowerSetp[sZ],UpperSetp[sZ],UpperCO2[nZ],UpperCO2[sZ]
16040700,294.15,298.15,294.15,298.15,900,900
16041600,294.15,298.15,294.15,298.15,900,900
16042500,294.15,298.15,294.15,298.15,900,900
16043400,294.15,298.15,294.15,298.15,900,900
16044300,294.15,298.15,294.15,298.15,900,900
16045200,294.15,298.15,294.15,298.15,900,900
16046100,294.15,298.15,294.15,298.15,900,900
16047000,294.15,298.15,294.15,298.15,900,900
16047900,294.15,298.15,294.15,298.15,900,900
16048800,294.15,298.15,294.15,298.15,900,900
16049700,294.15,298.15,294.15,298.15,900,900
16050600,294.15,298.15,294.15,298.15,900,900
16051500,294.15,298.15,294.15,298.15,900,900
16052400,289.15,303.15,289.15,303.15,900,900
16053300,289.15,303.15,289.15,303.15,900,900
16054200,289.15,303.15,289.15,303.15,900,900
16055100,289.15,303.15,289.15,303.15,900,900
16056000,289.15,303.15,289.15,303.15,900,900
16056900,289.15,303.15,289.15,303.15,900,900
16057800,289.15,303.15,289.15,303.15,900,900
16058700,289.15,303.15,289.15,303.15,900,900
16059600,289.15,303.15,289.15,303.15,900,900
16060500,289.15,303.15,289.15,303.15,900,900
16061400,289.15,303.15,289.15,303.15,900,900
16062300,289.15,303.15,289.15,303.15,900,900
16063200,289.15,303.15,289.15,303.15,900,900
16064100,289.15,303.15,289.15,303.15,900,900
16065000,289.15,303.15,289.15,303.15,900,900
16065900,289.15,303.15,289.15,303.15,900,900
16066800,289.15,303.15,289.15,303.15,900,900
16067700,289.15,303.15,289.15,303.15,900,900
16068600,289.15,303.15,289.15,303.15,900,900
16069500,289.15,303.15,289.15,303.15,900,900
16070400,289.15,303.15,289.15,303.15,900,900
16071300,289.15,303.15,289.15,303.15,900,900
16072200,289.15,303.15,289.15,303.15,900,900
16073100,289.15,303.15,289.15,303.15,900,900
16074000,289.15,303.15,289.15,303.15,900,900
16074900,289.15,303.15,289.15,303.15,900,900
16075800,289.15,303.15,289.15,303.15,900,900
16076700,289.15,303.15,289.15,303.15,900,900
16077600,289.15,303.15,289.15,303.15,900,900
16078500,289.15,303.15,289.15,303.15,900,900
16079400,289.15,303.15,289.15,303.15,900,900
16080300,289.15,303.15,289.15,303.15,900,900
16081200,289.15,303.15,289.15,303.15,900,900
16082100,289.15,303.15,289.15,303.15,900,900
16083000,289.15,303.15,289.15,303.15,900,900
16083900,289.15,303.15,289.15,303.15,900,900
16084800,289.15,303.15,289.15,303.15,900,900
16085700,289.15,303.15,289.15,303.15,900,900
16086600,289.15,303.15,289.15,303.15,900,900
16087500,289.15,303.15,289.15,303.15,900,900
16088400,289.15,303.15,289.15,303.15,900,900
16089300,289.15,303.15,289.15,303.15,900,900
16090200,289.15,303.15,289.15,303.15,900,900
16091100,289.15,303.15,289.15,303.15,900,900
16092000,289.15,303.15,289.15,303.15,900,900
16092900,289.15,303.15,289.15,303.15,900,900
16093800,289.15,303.15,289.15,303.15,900,900
16094700,289.15,303.15,289.15,303.15,900,900
16095600,294.15,298.15,294.15,298.15,900,900
16096500,294.15,298.15,294.15,298.15,900,900
16097400,294.15,298.15,294.15,298.15,900,900
16098300,294.15,298.15,294.15,298.15,900,900
16099200,294.15,298.15,294.15,298.15,900,900
16100100,294.15,298.15,294.15,298.15,900,900
16101000,294.15,298.15,294.15,298.15,900,900
16101900,294.15,298.15,294.15,298.15,900,900
16102800,294.15,298.15,294.15,298.15,900,900
16103700,294.15,298.15,294.15,298.15,900,900
16104600,294.15,298.15,294.15,298.15,900,900
16105500,294.15,298.15,294.15,298.15,900,900
16106400,294.15,298.15,294.15,298.15,900,900
16107300,294.15,298.15,294.15,298.15,900,900
16108200,294.15,298.15,294.15,298.15,900,900
16109100,294.15,298.15,294.15,298.15,900,900
16110000,294.15,298.15,294.15,298.15,900,900
16110900,294.15,298.15,294.15,298.15,900,900
16111800,294.15,298.15,294.15,298.15,900,900
16112700,294.15,298.15,294.15,298.15,900,900
16113600,294.15,298.15,294.15,298.15,900,900
16114500,294.15,298.15,294.15,298.15,900,900
16115400,294.15,298.15,294.15,298.15,900,900
16116300,294.15,298.15,294.15,298.15,900,900
16117200,294.15,298.15,294.15,298.15,900,900
16118100,294.15,298.15,294.15,298.15,900,900
16119000,294.15,298.15,294.15,298.15,900,900
16119900,294.15,298.15,294.15,298.15,900,900
16120800,294.15,298.15,294.15,298.15,900,900
16121700,294.15,298.15,294.15,298.15,900,900
16122600,294.15,298.15,294.15,298.15,900,900
16123500,294.15,298.15,294.15,298.15,900,900
16124400,294.15,298.15,294.15,298.15,900,900
16125300,294.15,298.15,294.15,298.15,900,900
16126200,294.15,298.15,294.15,298.15,900,900
16127100,294.15,298.15,294.15,298.15,900,900
16128000,294.15,298.15,294.15,298.15,900,900
16128900,294.15,298.15,294.15,298.15,900,900
16129800,294.15,298.15,294.15,298.15,900,900
16130700,294.15,298.15,294.15,298.15,900,900
16131600,294.15,298.15,294.15,298.15,900,900
16132500,294.15,298.15,294.15,298.15,900,900
16133400,294.15,298.15,294.15,298.15,900,900
16134300,294.15,298.15,294.15,298.15,900,900
16135200,294.15,298.15,294.15,298.15,900,900
16136100,294.15,298.15,294.15,298.15,900,900
16137000,294.15,298.15,294.15,298.15,900,900
16137900,294.15,298.15,294.15,298.15,900,900
16138800,289.15,303.15,289.15,303.15,900,900
16139700,289.15,303.15,289.15,303.15,900,900
16140600,289.15,303.15,289.15,303.15,900,900
16141500,289.15,303.15,289.15,303.15,900,900
16142400,289.15,303.15,289.15,303.15,900,900
16143300,289.15,303.15,289.15,303.15,900,900
16144200,289.15,303.15,289.15,303.15,900,900
16145100,289.15,303.15,289.15,303.15,900,900
16146000,289.15,303.15,289.15,303.15,900,900
16146900,289.15,303.15,289.15,303.15,900,900
16147800,289.15,303.15,289.15,303.15,900,900
16148700,289.15,303.15,289.15,303.15,900,900
16149600,289.15,303.15,289.15,303.15,900,900
16150500,289.15,303.15,289.15,303.15,900,900
16151400,289.15,303.15,289.15,303.15,900,900
16152300,289.15,303.15,289.15,303.15,900,900
16153200,289.15,303.15,289.15,303.15,900,900
16154100,289.15,303.15,289.15,303.15,900,900
16155000,289.15,303.15,289.15,303.15,900,900
16155900,289.15,303.15,289.15,303.15,900,900
16156800,289.15,303.15,289.15,303.15,900,900
16157700,289.15,303.15,289.15,303.15,900,900
16158600,289.15,303.15,289.15,303.15,900,900
16159500,289.15,303.15,289.15,303.15,900,900
16160400,289.15,303.15,289.15,303.15,900,900
16161300,289.15,303.15,289.15,303.15,900,900
16162200,289.15,303.15,289.15,303.15,900,900
16163100,289.15,303.15,289.15,303.15,900,900
16164000,289.15,303.15,289.15,303.15,900,900
16164900,289.15,303.15,289.15,303.15,900,900
16165800,289.15,303.15,289.15,303.15,900,900
16166700,289.15,303.15,289.15,303.15,900,900
16167600,289.15,303.15,289.15,303.15,900,900
16168500,289.15,303.15,289.15,303.15,900,900
16169400,289.15,303.15,289.15,303.15,900,900
16170300,289.15,303.15,289.15,303.15,900,900
16171200,289.15,303.15,289.15,303.15,900,900
16172100,289.15,303.15,289.15,303.15,900,900
16173000,289.15,303.15,289.15,303.15,900,900
16173900,289.15,303.15,289.15,303.15,900,900
16174800,289.15,303.15,289.15,303.15,900,900
16175700,289.15,303.15,289.15,303.15,900,900
16176600,289.15,303.15,289.15,303.15,900,900
16177500,289.15,303.15,289.15,303.15,900,900
16178400,289.15,303.15,289.15,303.15,900,900
16179300,289.15,303.15,289.15,303.15,900,900
16180200,289.15,303.15,289.15,303.15,900,900
16181100,289.15,303.15,289.15,303.15,900,900
16182000,294.15,298.15,294.15,298.15,900,900
16182900,294.15,298.15,294.15,298.15,900,900
16183800,294.15,298.15,294.15,298.15,900,900
16184700,294.15,298.15,294.15,298.15,900,900
16185600,294.15,298.15,294.15,298.15,900,900
16186500,294.15,298.15,294.15,298.15,900,900
16187400,294.15,298.15,294.15,298.15,900,900
16188300,294.15,298.15,294.15,298.15,900,900
16189200,294.15,298.15,294.15,298.15,900,900
16190100,294.15,298.15,294.15,298.15,900,900
16191000,294.15,298.15,294.15,298.15,900,900
16191900,294.15,298.15,294.15,298.15,900,900
16192800,294.15,298.15,294.15,298.15,900,900
16193700,294.15,298.15,294.15,298.15,900,900
16194600,294.15,298.15,294.15,298.15,900,900
16195500,294.15,298.15,294.15,298.15,900,900
16196400,294.15,298.15,294.15,298.15,900,900
16197300,294.15,298.15,294.15,298.15,900,900
16198200,294.15,298.15,294.15,298.15,900,900
16199100,294.15,298.15,294.15,298.15,900,900
16200000,294.15,298.15,294.15,298.15,900,900
16200900,294.15,298.15,294.15,298.15,900,900
16201800,294.15,298.15,294.15,298.15,900,900
16202700,294.15,298.15,294.15,298.15,900,900
16203600,294.15,298.15,294.15,298.15,900,900
16204500,294.15,298.15,294.15,298.15,900,900
16205400,294.15,298.15,294.15,298.15,900,900
16206300,294.15,298.15,294.15,298.15,900,900
16207200,294.15,298.15,294.15,298.15,900,900
16208100,294.15,298.15,294.15,298.15,900,900
16209000,294.15,298.15,294.15,298.15,900,900
16209900,294.15,298.15,294.15,298.15,900,900
16210800,294.15,298.15,294.15,298.15,900,900
16211700,294.15,298.15,294.15,298.15,900,900
16212600,294.15,298.15,294.15,298.15,900,900
16213500,294.15,298.15,294.15,298.15,900,900
16214400,294.15,298.15,294.15,298.15,900,900
16215300,294.15,298.15,294.15,298.15,900,900
16216200,294.15,298.15,294.15,298.15,900,900
16217100,294.15,298.15,294.15,298.15,900,900
16218000,294.15,298.15,294.15,298.15,900,900
16218900,294.15,298.15,294.15,298.15,900,900
16219800,294.15,298.15,294.15,298.15,900,900
16220700,294.15,298.15,294.15,298.15,900,900
16221600,294.15,298.15,294.15,298.15,900,900
16222500,294.15,298.15,294.15,298.15,900,900
16223400,294.15,298.15,294.15,298.15,900,900
16224300,294.15,298.15,294.15,298.15,900,900
16225200,289.15,303.15,289.15,303.15,900,900
16226100,289.15,303.15,289.15,303.15,900,900
16227000,289.15,303.15,289.15,303.15,900,900
16227900,289.15,303.15,289.15,303.15,900,900
16228800,289.15,303.15,289.15,303.15,900,900
16229700,289.15,303.15,289.15,303.15,900,900
16230600,289.15,303.15,289.15,303.15,900,900
16231500,289.15,303.15,289.15,303.15,900,900
16232400,289.15,303.15,289.15,303.15,900,900
16233300,289.15,303.15,289.15,303.15,900,900
16234200,289.15,303.15,289.15,303.15,900,900
16235100,289.15,303.15,289.15,303.15,900,900
16236000,289.15,303.15,289.15,303.15,900,900
16236900,289.15,303.15,289.15,303.15,900,900
16237800,289.15,303.15,289.15,303.15,900,900
16238700,289.15,303.15,289.15,303.15,900,900
16239600,289.15,303.15,289.15,303.15,900,900
16240500,289.15,303.15,289.15,303.15,900,900
16241400,289.15,303.15,289.15,303.15,900,900
16242300,289.15,303.15,289.15,303.15,900,900
16243200,289.15,303.15,289.15,303.15,900,900
16244100,289.15,303.15,289.15,303.15,900,900
16245000,289.15,303.15,289.15,303.15,900,900
16245900,289.15,303.15,289.15,303.15,900,900
16246800,289.15,303.15,289.15,303.15,900,900
16247700,289.15,303.15,289.15,303.15,900,900
16248600,289.15,303.15,289.15,303.15,900,900
16249500,289.15,303.15,289.15,303.15,900,900
16250400,289.15,303.15,289.15,303.15,900,900
16251300,289.15,303.15,289.15,303.15,900,900
16252200,289.15,303.15,289.15,303.15,900,900
16253100,289.15,303.15,289.15,303.15,900,900
16254000,289.15,303.15,289.15,303.15,900,900
16254900,289.15,303.15,289.15,303.15,900,900
16255800,289.15,303.15,289.15,303.15,900,900
16256700,289.15,303.15,289.15,303.15,900,900
16257600,289.15,303.15,289.15,303.15,900,900
16258500,289.15,303.15,289.15,303.15,900,900
16259400,289.15,303.15,289.15,303.15,900,900
16260300,289.15,303.15,289.15,303.15,900,900
16261200,289.15,303.15,289.15,303.15,900,900
16262100,289.15,303.15,289.15,303.15,900,900
16263000,289.15,303.15,289.15,303.15,900,900
16263900,289.15,303.15,289.15,303.15,900,900
16264800,289.15,303.15,289.15,303.15,900,900
16265700,289.15,303.15,289.15,303.15,900,900
16266600,289.15,303.15,289.15,303.15,900,900
16267500,289.15,303.15,289.15,303.15,900,900
16268400,294.15,298.15,294.15,298.15,900,900
16269300,294.15,298.15,294.15,298.15,900,900
16270200,294.15,298.15,294.15,298.15,900,900
16271100,294.15,298.15,294.15,298.15,900,900
16272000,294.15,298.15,294.15,298.15,900,900
16272900,294.15,298.15,294.15,298.15,900,900
16273800,294.15,298.15,294.15,298.15,900,900
16274700,294.15,298.15,294.15,298.15,900,900
16275600,294.15,298.15,294.15,298.15,900,900
16276500,294.15,298.15,294.15,298.15,900,900
16277400,294.15,298.15,294.15,298.15,900,900
16278300,294.15,298.15,294.15,298.15,900,900
16279200,294.15,298.15,294.15,298.15,900,900
16280100,294.15,298.15,294.15,298.15,900,900
16281000,294.15,298.15,294.15,298.15,900,900
16281900,294.15,298.15,294.15,298.15,900,900
16282800,294.15,298.15,294.15,298.15,900,900
16283700,294.15,298.15,294.15,298.15,900,900
16284600,294.15,298.15,294.15,298.15,900,900
16285500,294.15,298.15,294.15,298.15,900,900
16286400,294.15,298.15,294.15,298.15,900,900
16287300,294.15,298.15,294.15,298.15,900,900
16288200,294.15,298.15,294.15,298.15,900,900
16289100,294.15,298.15,294.15,298.15,900,900
16290000,294.15,298.15,294.15,298.15,900,900
16290900,294.15,298.15,294.15,298.15,900,900
16291800,294.15,298.15,294.15,298.15,900,900
16292700,294.15,298.15,294.15,298.15,900,900
16293600,294.15,298.15,294.15,298.15,900,900
16294500,294.15,298.15,294.15,298.15,900,900
16295400,294.15,298.15,294.15,298.15,900,900
16296300,294.15,298.15,294.15,298.15,900,900
16297200,294.15,298.15,294.15,298.15,900,900
16298100,294.15,298.15,294.15,298.15,900,900
16299000,294.15,298.15,294.15,298.15,900,900
16299900,294.15,298.15,294.15,298.15,900,900
16300800,294.15,298.15,294.15,298.15,900,900
16301700,294.15,298.15,294.15,298.15,900,900
16302600,294.15,298.15,294.15,298.15,900,900
16303500,294.15,298.15,294.15,298.15,900,900
16304400,294.15,298.15,294.15,298.15,900,900
16305300,294.15,298.15,294.15,298.15,900,900
16306200,294.15,298.15,294.15,298.15,900,900
16307100,294.15,298.15,294.15,298.15,900,900
16308000,294.15,298.15,294.15,298.15,900,900
16308900,294.15,298.15,294.15,298.15,900,900
16309800,294.15,298.15,294.15,298.15,900,900
16310700,294.15,298.15,294.15,298.15,900,900
16311600,289.15,303.15,289.15,303.15,900,900
16312500,289.15,303.15,289.15,303.15,900,900
16313400,289.15,303.15,289.15,303.15,900,900
16314300,289.15,303.15,289.15,303.15,900,900
16315200,289.15,303.15,289.15,303.15,900,900
16316100,289.15,303.15,289.15,303.15,900,900
16317000,289.15,303.15,289.15,303.15,900,900
16317900,289.15,303.15,289.15,303.15,900,900
16318800,289.15,303.15,289.15,303.15,900,900
16319700,289.15,303.15,289.15,303.15,900,900
16320600,289.15,303.15,289.15,303.15,900,900
16321500,289.15,303.15,289.15,303.15,900,900
16322400,289.15,303.15,289.15,303.15,900,900
16323300,289.15,303.15,289.15,303.15,900,900
16324200,289.15,303.15,289.15,303.15,900,900
16325100,289.15,303.15,289.15,303.15,900,900
16326000,289.15,303.15,289.15,303.15,900,900
16326900,289.15,303.15,289.15,303.15,900,900
16327800,289.15,303.15,289.15,303.15,900,900
16328700,289.15,303.15,289.15,303.15,900,900
16329600,289.15,303.15,289.15,303.15,900,900
16330500,289.15,303.15,289.15,303.15,900,900
16331400,289.15,303.15,289.15,303.15,900,900
16332300,289.15,303.15,289.15,303.15,900,900
16333200,289.15,303.15,289.15,303.15,900,900
16334100,289.15,303.15,289.15,303.15,900,900
16335000,289.15,303.15,289.15,303.15,900,900
16335900,289.15,303.15,289.15,303.15,900,900
16336800,289.15,303.15,289.15,303.15,900,900
16337700,289.15,303.15,289.15,303.15,900,900
16338600,289.15,303.15,289.15,303.15,900,900
16339500,289.15,303.15,289.15,303.15,900,900
16340400,289.15,303.15,289.15,303.15,900,900
16341300,289.15,303.15,289.15,303.15,900,900
16342200,289.15,303.15,289.15,303.15,900,900
16343100,289.15,303.15,289.15,303.15,900,900
16344000,289.15,303.15,289.15,303.15,900,900
16344900,289.15,303.15,289.15,303.15,900,900
16345800,289.15,303.15,289.15,303.15,900,900
16346700,289.15,303.15,289.15,303.15,900,900
16347600,289.15,303.15,289.15,303.15,900,900
16348500,289.15,303.15,289.15,303.15,900,900
16349400,289.15,303.15,289.15,303.15,900,900
16350300,289.15,303.15,289.15,303.15,900,900
16351200,289.15,303.15,289.15,303.15,900,900
16352100,289.15,303.15,289.15,303.15,900,900
16353000,289.15,303.15,289.15,303.15,900,900
16353900,289.15,303.15,289.15,303.15,900,900
16354800,294.15,298.15,294.15,298.15,900,900
16355700,294.15,298.15,294.15,298.15,900,900
16356600,294.15,298.15,294.15,298.15,900,900
16357500,294.15,298.15,294.15,298.15,900,900
16358400,294.15,298.15,294.15,298.15,900,900
16359300,294.15,298.15,294.15,298.15,900,900
16360200,294.15,298.15,294.15,298.15,900,900
16361100,294.15,298.15,294.15,298.15,900,900
16362000,294.15,298.15,294.15,298.15,900,900
16362900,294.15,298.15,294.15,298.15,900,900
16363800,294.15,298.15,294.15,298.15,900,900
16364700,294.15,298.15,294.15,298.15,900,900
16365600,294.15,298.15,294.15,298.15,900,900
16366500,294.15,298.15,294.15,298.15,900,900
16367400,294.15,298.15,294.15,298.15,900,900
16368300,294.15,298.15,294.15,298.15,900,900
16369200,294.15,298.15,294.15,298.15,900,900
16370100,294.15,298.15,294.15,298.15,900,900
16371000,294.15,298.15,294.15,298.15,900,900
16371900,294.15,298.15,294.15,298.15,900,900
16372800,294.15,298.15,294.15,298.15,900,900
16373700,294.15,298.15,294.15,298.15,900,900
16374600,294.15,298.15,294.15,298.15,900,900
16375500,294.15,298.15,294.15,298.15,900,900
16376400,294.15,298.15,294.15,298.15,900,900
16377300,294.15,298.15,294.15,298.15,900,900
16378200,294.15,298.15,294.15,298.15,900,900
16379100,294.15,298.15,294.15,298.15,900,900
16380000,294.15,298.15,294.15,298.15,900,900
16380900,294.15,298.15,294.15,298.15,900,900
16381800,294.15,298.15,294.15,298.15,900,900
16382700,294.15,298.15,294.15,298.15,900,900
16383600,294.15,298.15,294.15,298.15,900,900
16384500,294.15,298.15,294.15,298.15,900,900
16385400,294.15,298.15,294.15,298.15,900,900
16386300,294.15,298.15,294.15,298.15,900,900
16387200,294.15,298.15,294.15,298.15,900,900
16388100,294.15,298.15,294.15,298.15,900,900
16389000,294.15,298.15,294.15,298.15,900,900
16389900,294.15,298.15,294.15,298.15,900,900
16390800,294.15,298.15,294.15,298.15,900,900
16391700,294.15,298.15,294.15,298.15,900,900
16392600,294.15,298.15,294.15,298.15,900,900
16393500,294.15,298.15,294.15,298.15,900,900
16394400,294.15,298.15,294.15,298.15,900,900
16395300,294.15,298.15,294.15,298.15,900,900
16396200,294.15,298.15,294.15,298.15,900,900
16397100,294.15,298.15,294.15,298.15,900,900
16398000,289.15,303.15,289.15,303.15,900,900
16398900,289.15,303.15,289.15,303.15,900,900
16399800,289.15,303.15,289.15,303.15,900,900
16400700,289.15,303.15,289.15,303.15,900,900
16401600,289.15,303.15,289.15,303.15,900,900
16402500,289.15,303.15,289.15,303.15,900,900
16403400,289.15,303.15,289.15,303.15,900,900
16404300,289.15,303.15,289.15,303.15,900,900
16405200,289.15,303.15,289.15,303.15,900,900
16406100,289.15,303.15,289.15,303.15,900,900
16407000,289.15,303.15,289.15,303.15,900,900
16407900,289.15,303.15,289.15,303.15,900,900
16408800,289.15,303.15,289.15,303.15,900,900
16409700,289.15,303.15,289.15,303.15,900,900
16410600,289.15,303.15,289.15,303.15,900,900
16411500,289.15,303.15,289.15,303.15,900,900
16412400,289.15,303.15,289.15,303.15,900,900
16413300,289.15,303.15,289.15,303.15,900,900
16414200,289.15,303.15,289.15,303.15,900,900
16415100,289.15,303.15,289.15,303.15,900,900
16416000,289.15,303.15,289.15,303.15,900,900
16416900,289.15,303.15,289.15,303.15,900,900
16417800,289.15,303.15,289.15,303.15,900,900
