# Optional header information,,,,,,
# time: time of setpoint [s],,,,,,
# LowerSetp: Heating zone temperature setpoint [K],,,,,,
# UpperSetp: Cooling zone temperature setpoint [K],,,,,,
# UpperCO2: Zone CO2 concentration upper limit [ppm],,,,,,
time,LowerSetp[South],UpperSetp[South],UpperCO2[South],LowerSetp[North],UpperSetp[North],UpperCO2[North]
17269200,293.15,296.15,894,294.15,297.15,994
17272800,293.15,296.15,894,294.15,297.15,994
17276400,293.15,296.15,894,294.15,297.15,994
17280000,293.15,296.15,894,294.15,297.15,994
17283600,293.15,296.15,894,294.15,297.15,994
17287200,293.15,296.15,894,294.15,297.15,994
17290800,293.15,296.15,894,294.15,297.15,994
17294400,293.15,296.15,894,294.15,297.15,994
17298000,293.15,296.15,894,294.15,297.15,994
17301600,293.15,296.15,894,294.15,297.15,994
17305200,293.15,296.15,894,294.15,297.15,994
17308800,293.15,296.15,894,294.15,297.15,994
17312400,293.15,296.15,894,294.15,297.15,994
17316000,293.15,296.15,894,294.15,297.15,994
17319600,293.15,296.15,894,294.15,297.15,994
17323200,293.15,296.15,894,294.15,297.15,994
17326800,293.15,296.15,894,294.15,297.15,994
17330400,293.15,296.15,894,294.15,297.15,994
17334000,293.15,296.15,894,294.15,297.15,994
17337600,293.15,296.15,894,294.15,297.15,994
17341200,293.15,296.15,894,294.15,297.15,994
17344800,293.15,296.15,894,294.15,297.15,994
17348400,293.15,296.15,894,294.15,297.15,994
17352000,293.15,296.15,894,294.15,297.15,994
17355600,293.15,296.15,894,294.15,297.15,994
17359200,293.15,296.15,894,294.15,297.15,994
17362800,293.15,296.15,894,294.15,297.15,994
17366400,293.15,296.15,894,294.15,297.15,994
17370000,293.15,296.15,894,294.15,297.15,994
17373600,293.15,296.15,894,294.15,297.15,994
17377200,293.15,296.15,894,294.15,297.15,994
17380800,293.15,296.15,894,294.15,297.15,994
17384400,293.15,296.15,894,294.15,297.15,994
17388000,293.15,296.15,894,294.15,297.15,994
17391600,293.15,296.15,894,294.15,297.15,994
17395200,293.15,296.15,894,294.15,297.15,994
17398800,293.15,296.15,894,294.15,297.15,994
17402400,293.15,296.15,894,294.15,297.15,994
17406000,293.15,296.15,894,294.15,297.15,994
17409600,293.15,296.15,894,294.15,297.15,994
17413200,293.15,296.15,894,294.15,297.15,994
17416800,293.15,296.15,894,294.15,297.15,994
17420400,293.15,296.15,894,294.15,297.15,994
17424000,293.15,296.15,894,294.15,297.15,994
17427600,293.15,296.15,894,294.15,297.15,994
17431200,293.15,296.15,894,294.15,297.15,994
17434800,293.15,296.15,894,294.15,297.15,994
17438400,293.15,296.15,894,294.15,297.15,994
17442000,293.15,296.15,894,294.15,297.15,994
17445600,293.15,296.15,894,294.15,297.15,994
17449200,293.15,296.15,894,294.15,297.15,994
17452800,293.15,296.15,894,294.15,297.15,994
17456400,293.15,296.15,894,294.15,297.15,994
17460000,293.15,296.15,894,294.15,297.15,994
17463600,293.15,296.15,894,294.15,297.15,994
17467200,293.15,296.15,894,294.15,297.15,994
17470800,293.15,296.15,894,294.15,297.15,994
17474400,293.15,296.15,894,294.15,297.15,994
17478000,293.15,296.15,894,294.15,297.15,994
17481600,293.15,296.15,894,294.15,297.15,994
17485200,293.15,296.15,894,294.15,297.15,994
17488800,293.15,296.15,894,294.15,297.15,994
17492400,293.15,296.15,894,294.15,297.15,994
17496000,293.15,296.15,894,294.15,297.15,994
17499600,293.15,296.15,894,294.15,297.15,994
17503200,293.15,296.15,894,294.15,297.15,994
17506800,293.15,296.15,894,294.15,297.15,994
17510400,293.15,296.15,894,294.15,297.15,994
17514000,293.15,296.15,894,294.15,297.15,994
17517600,293.15,296.15,894,294.15,297.15,994
17521200,293.15,296.15,894,294.15,297.15,994
17524800,293.15,296.15,894,294.15,297.15,994
17528400,293.15,296.15,894,294.15,297.15,994
17532000,293.15,296.15,894,294.15,297.15,994
17535600,293.15,296.15,894,294.15,297.15,994
17539200,293.15,296.15,894,294.15,297.15,994
17542800,293.15,296.15,894,294.15,297.15,994
17546400,293.15,296.15,894,294.15,297.15,994
17550000,293.15,296.15,894,294.15,297.15,994
17553600,293.15,296.15,894,294.15,297.15,994
17557200,293.15,296.15,894,294.15,297.15,994
17560800,293.15,296.15,894,294.15,297.15,994
17564400,293.15,296.15,894,294.15,297.15,994
17568000,293.15,296.15,894,294.15,297.15,994
17571600,293.15,296.15,894,294.15,297.15,994
17575200,293.15,296.15,894,294.15,297.15,994
17578800,293.15,296.15,894,294.15,297.15,994
17582400,293.15,296.15,894,294.15,297.15,994
17586000,293.15,296.15,894,294.15,297.15,994
17589600,293.15,296.15,894,294.15,297.15,994
17593200,293.15,296.15,894,294.15,297.15,994
17596800,293.15,296.15,894,294.15,297.15,994
17600400,293.15,296.15,894,294.15,297.15,994
17604000,293.15,296.15,894,294.15,297.15,994
17607600,293.15,296.15,894,294.15,297.15,994
17611200,293.15,296.15,894,294.15,297.15,994
17614800,293.15,296.15,894,294.15,297.15,994
17618400,293.15,296.15,894,294.15,297.15,994
17622000,293.15,296.15,894,294.15,297.15,994
17625600,293.15,296.15,894,294.15,297.15,994
17629200,293.15,296.15,894,294.15,297.15,994
17632800,293.15,296.15,894,294.15,297.15,994
17636400,293.15,296.15,894,294.15,297.15,994
17640000,293.15,296.15,894,294.15,297.15,994
17643600,293.15,296.15,894,294.15,297.15,994
17647200,293.15,296.15,894,294.15,297.15,994
17650800,293.15,296.15,894,294.15,297.15,994
17654400,293.15,296.15,894,294.15,297.15,994
17658000,293.15,296.15,894,294.15,297.15,994
17661600,293.15,296.15,894,294.15,297.15,994
17665200,293.15,296.15,894,294.15,297.15,994
17668800,293.15,296.15,894,294.15,297.15,994
17672400,293.15,296.15,894,294.15,297.15,994
17676000,293.15,296.15,894,294.15,297.15,994
17679600,293.15,296.15,894,294.15,297.15,994
17683200,293.15,296.15,894,294.15,297.15,994
17686800,293.15,296.15,894,294.15,297.15,994
17690400,293.15,296.15,894,294.15,297.15,994
17694000,293.15,296.15,894,294.15,297.15,994
17697600,293.15,296.15,894,294.15,297.15,994
17701200,293.15,296.15,894,294.15,297.15,994
17704800,293.15,296.15,894,294.15,297.15,994
17708400,293.15,296.15,894,294.15,297.15,994
17712000,293.15,296.15,894,294.15,297.15,994
17715600,293.15,296.15,894,294.15,297.15,994
17719200,293.15,296.15,894,294.15,297.15,994
17722800,293.15,296.15,894,294.15,297.15,994
17726400,293.15,296.15,894,294.15,297.15,994
17730000,293.15,296.15,894,294.15,297.15,994
17733600,293.15,296.15,894,294.15,297.15,994
17737200,293.15,296.15,894,294.15,297.15,994
17740800,293.15,296.15,894,294.15,297.15,994
17744400,293.15,296.15,894,294.15,297.15,994
17748000,293.15,296.15,894,294.15,297.15,994
17751600,293.15,296.15,894,294.15,297.15,994
17755200,293.15,296.15,894,294.15,297.15,994
17758800,293.15,296.15,894,294.15,297.15,994
17762400,293.15,296.15,894,294.15,297.15,994
17766000,293.15,296.15,894,294.15,297.15,994
17769600,293.15,296.15,894,294.15,297.15,994
17773200,293.15,296.15,894,294.15,297.15,994
17776800,293.15,296.15,894,294.15,297.15,994
17780400,293.15,296.15,894,294.15,297.15,994
17784000,293.15,296.15,894,294.15,297.15,994
17787600,293.15,296.15,894,294.15,297.15,994
17791200,293.15,296.15,894,294.15,297.15,994
17794800,293.15,296.15,894,294.15,297.15,994
17798400,293.15,296.15,894,294.15,297.15,994
17802000,293.15,296.15,894,294.15,297.15,994
17805600,293.15,296.15,894,294.15,297.15,994
17809200,293.15,296.15,894,294.15,297.15,994
17812800,293.15,296.15,894,294.15,297.15,994
17816400,293.15,296.15,894,294.15,297.15,994
17820000,293.15,296.15,894,294.15,297.15,994
17823600,293.15,296.15,894,294.15,297.15,994
17827200,293.15,296.15,894,294.15,297.15,994
17830800,293.15,296.15,894,294.15,297.15,994
17834400,293.15,296.15,894,294.15,297.15,994
17838000,293.15,296.15,894,294.15,297.15,994
17841600,293.15,296.15,894,294.15,297.15,994
17845200,293.15,296.15,894,294.15,297.15,994
17848800,293.15,296.15,894,294.15,297.15,994
17852400,293.15,296.15,894,294.15,297.15,994
17856000,293.15,296.15,894,294.15,297.15,994
17859600,293.15,296.15,894,294.15,297.15,994
17863200,293.15,296.15,894,294.15,297.15,994
17866800,293.15,296.15,894,294.15,297.15,994
17870400,293.15,296.15,894,294.15,297.15,994
17874000,293.15,296.15,894,294.15,297.15,994
17877600,293.15,296.15,894,294.15,297.15,994
17881200,293.15,296.15,894,294.15,297.15,994
17884800,293.15,296.15,894,294.15,297.15,994
17888400,293.15,296.15,894,294.15,297.15,994
17892000,293.15,296.15,894,294.15,297.15,994
17895600,293.15,296.15,894,294.15,297.15,994
17899200,293.15,296.15,894,294.15,297.15,994
17902800,293.15,296.15,894,294.15,297.15,994
17906400,293.15,296.15,894,294.15,297.15,994
17910000,293.15,296.15,894,294.15,297.15,994
17913600,293.15,296.15,894,294.15,297.15,994
17917200,293.15,296.15,894,294.15,297.15,994
17920800,293.15,296.15,894,294.15,297.15,994
17924400,293.15,296.15,894,294.15,297.15,994
17928000,293.15,296.15,894,294.15,297.15,994
17931600,293.15,296.15,894,294.15,297.15,994
17935200,293.15,296.15,894,294.15,297.15,994
17938800,293.15,296.15,894,294.15,297.15,994
17942400,293.15,296.15,894,294.15,297.15,994
17946000,293.15,296.15,894,294.15,297.15,994
17949600,293.15,296.15,894,294.15,297.15,994
17953200,293.15,296.15,894,294.15,297.15,994
17956800,293.15,296.15,894,294.15,297.15,994
17960400,293.15,296.15,894,294.15,297.15,994
17964000,293.15,296.15,894,294.15,297.15,994
17967600,293.15,296.15,894,294.15,297.15,994
17971200,293.15,296.15,894,294.15,297.15,994
17974800,293.15,296.15,894,294.15,297.15,994
17978400,293.15,296.15,894,294.15,297.15,994
17982000,293.15,296.15,894,294.15,297.15,994
17985600,293.15,296.15,894,294.15,297.15,994
17989200,293.15,296.15,894,294.15,297.15,994
17992800,293.15,296.15,894,294.15,297.15,994
17996400,293.15,296.15,894,294.15,297.15,994
18000000,293.15,296.15,894,294.15,297.15,994
18003600,293.15,296.15,894,294.15,297.15,994
18007200,293.15,296.15,894,294.15,297.15,994
18010800,293.15,296.15,894,294.15,297.15,994
18014400,293.15,296.15,894,294.15,297.15,994
18018000,293.15,296.15,894,294.15,297.15,994
18021600,293.15,296.15,894,294.15,297.15,994
18025200,293.15,296.15,894,294.15,297.15,994
18028800,293.15,296.15,894,294.15,297.15,994
18032400,293.15,296.15,894,294.15,297.15,994
18036000,293.15,296.15,894,294.15,297.15,994
18039600,293.15,296.15,894,294.15,297.15,994
18043200,293.15,296.15,894,294.15,297.15,994
18046800,293.15,296.15,894,294.15,297.15,994
18050400,293.15,296.15,894,294.15,297.15,994
18054000,293.15,296.15,894,294.15,297.15,994
18057600,293.15,296.15,894,294.15,297.15,994
18061200,293.15,296.15,894,294.15,297.15,994
18064800,293.15,296.15,894,294.15,297.15,994
18068400,293.15,296.15,894,294.15,297.15,994
18072000,293.15,296.15,894,294.15,297.15,994
18075600,293.15,296.15,894,294.15,297.15,994
18079200,293.15,296.15,894,294.15,297.15,994
18082800,293.15,296.15,894,294.15,297.15,994
18086400,293.15,296.15,894,294.15,297.15,994
18090000,293.15,296.15,894,294.15,297.15,994
18093600,293.15,296.15,894,294.15,297.15,994
18097200,293.15,296.15,894,294.15,297.15,994
18100800,293.15,296.15,894,294.15,297.15,994
18104400,293.15,296.15,894,294.15,297.15,994
18108000,293.15,296.15,894,294.15,297.15,994
18111600,293.15,296.15,894,294.15,297.15,994
18115200,293.15,296.15,894,294.15,297.15,994
18118800,293.15,296.15,894,294.15,297.15,994
18122400,293.15,296.15,894,294.15,297.15,994
18126000,293.15,296.15,894,294.15,297.15,994
18129600,293.15,296.15,894,294.15,297.15,994
18133200,293.15,296.15,894,294.15,297.15,994
18136800,293.15,296.15,894,294.15,297.15,994
18140400,293.15,296.15,894,294.15,297.15,994
18144000,293.15,296.15,894,294.15,297.15,994
18147600,293.15,296.15,894,294.15,297.15,994
18151200,293.15,296.15,894,294.15,297.15,994
18154800,293.15,296.15,894,294.15,297.15,994
18158400,293.15,296.15,894,294.15,297.15,994
18162000,293.15,296.15,894,294.15,297.15,994
18165600,293.15,296.15,894,294.15,297.15,994
18169200,293.15,296.15,894,294.15,297.15,994
18172800,293.15,296.15,894,294.15,297.15,994
18176400,293.15,296.15,894,294.15,297.15,994
18180000,293.15,296.15,894,294.15,297.15,994
18183600,293.15,296.15,894,294.15,297.15,994
18187200,293.15,296.15,894,294.15,297.15,994
18190800,293.15,296.15,894,294.15,297.15,994
18194400,293.15,296.15,894,294.15,297.15,994
18198000,293.15,296.15,894,294.15,297.15,994
18201600,293.15,296.15,894,294.15,297.15,994
18205200,293.15,296.15,894,294.15,297.15,994
18208800,293.15,296.15,894,294.15,297.15,994
18212400,293.15,296.15,894,294.15,297.15,994
18216000,293.15,296.15,894,294.15,297.15,994
18219600,293.15,296.15,894,294.15,297.15,994
18223200,293.15,296.15,894,294.15,297.15,994
18226800,293.15,296.15,894,294.15,297.15,994
18230400,293.15,296.15,894,294.15,297.15,994
18234000,293.15,296.15,894,294.15,297.15,994
18237600,293.15,296.15,894,294.15,297.15,994
18241200,293.15,296.15,894,294.15,297.15,994
18244800,293.15,296.15,894,294.15,297.15,994
18248400,293.15,296.15,894,294.15,297.15,994
18252000,293.15,296.15,894,294.15,297.15,994
18255600,293.15,296.15,894,294.15,297.15,994
18259200,293.15,296.15,894,294.15,297.15,994
18262800,293.15,296.15,894,294.15,297.15,994
18266400,293.15,296.15,894,294.15,297.15,994
18270000,293.15,296.15,894,294.15,297.15,994
18273600,293.15,296.15,894,294.15,297.15,994
18277200,293.15,296.15,894,294.15,297.15,994
18280800,293.15,296.15,894,294.15,297.15,994
18284400,293.15,296.15,894,294.15,297.15,994
18288000,293.15,296.15,894,294.15,297.15,994
18291600,293.15,296.15,894,294.15,297.15,994
18295200,293.15,296.15,894,294.15,297.15,994
18298800,293.15,296.15,894,294.15,297.15,994
18302400,293.15,296.15,894,294.15,297.15,994
18306000,293.15,296.15,894,294.15,297.15,994
18309600,293.15,296.15,894,294.15,297.15,994
18313200,293.15,296.15,894,294.15,297.15,994
18316800,293.15,296.15,894,294.15,297.15,994
18320400,293.15,296.15,894,294.15,297.15,994
18324000,293.15,296.15,894,294.15,297.15,994
18327600,293.15,296.15,894,294.15,297.15,994
18331200,293.15,296.15,894,294.15,297.15,994
18334800,293.15,296.15,894,294.15,297.15,994
18338400,293.15,296.15,894,294.15,297.15,994
18342000,293.15,296.15,894,294.15,297.15,994
18345600,293.15,296.15,894,294.15,297.15,994
18349200,293.15,296.15,894,294.15,297.15,994
18352800,293.15,296.15,894,294.15,297.15,994
18356400,293.15,296.15,894,294.15,297.15,994
18360000,293.15,296.15,894,294.15,297.15,994
18363600,293.15,296.15,894,294.15,297.15,994
18367200,293.15,296.15,894,294.15,297.15,994
18370800,293.15,296.15,894,294.15,297.15,994
18374400,293.15,296.15,894,294.15,297.15,994
18378000,293.15,296.15,894,294.15,297.15,994
18381600,293.15,296.15,894,294.15,297.15,994
18385200,293.15,296.15,894,294.15,297.15,994
18388800,293.15,296.15,894,294.15,297.15,994
18392400,293.15,296.15,894,294.15,297.15,994
18396000,293.15,296.15,894,294.15,297.15,994
18399600,293.15,296.15,894,294.15,297.15,994
18403200,293.15,296.15,894,294.15,297.15,994
18406800,293.15,296.15,894,294.15,297.15,994
18410400,293.15,296.15,894,294.15,297.15,994
18414000,293.15,296.15,894,294.15,297.15,994
18417600,293.15,296.15,894,294.15,297.15,994
18421200,293.15,296.15,894,294.15,297.15,994
18424800,293.15,296.15,894,294.15,297.15,994
18428400,293.15,296.15,894,294.15,297.15,994
18432000,293.15,296.15,894,294.15,297.15,994
18435600,293.15,296.15,894,294.15,297.15,994
18439200,293.15,296.15,894,294.15,297.15,994
18442800,293.15,296.15,894,294.15,297.15,994
18446400,293.15,296.15,894,294.15,297.15,994
18450000,293.15,296.15,894,294.15,297.15,994
18453600,293.15,296.15,894,294.15,297.15,994
18457200,293.15,296.15,894,294.15,297.15,994
18460800,293.15,296.15,894,294.15,297.15,994
18464400,293.15,296.15,894,294.15,297.15,994
18468000,293.15,296.15,894,294.15,297.15,994
18471600,293.15,296.15,894,294.15,297.15,994
18475200,293.15,296.15,894,294.15,297.15,994
18478800,293.15,296.15,894,294.15,297.15,994
18482400,293.15,296.15,894,294.15,297.15,994
18486000,293.15,296.15,894,294.15,297.15,994
18489600,293.15,296.15,894,294.15,297.15,994
18493200,293.15,296.15,894,294.15,297.15,994
18496800,293.15,296.15,894,294.15,297.15,994
18500400,293.15,296.15,894,294.15,297.15,994
18504000,293.15,296.15,894,294.15,297.15,994
18507600,293.15,296.15,894,294.15,297.15,994
18511200,293.15,296.15,894,294.15,297.15,994
18514800,293.15,296.15,894,294.15,297.15,994
18518400,293.15,296.15,894,294.15,297.15,994
18522000,293.15,296.15,894,294.15,297.15,994
18525600,293.15,296.15,894,294.15,297.15,994
18529200,293.15,296.15,894,294.15,297.15,994
18532800,293.15,296.15,894,294.15,297.15,994
18536400,293.15,296.15,894,294.15,297.15,994
18540000,293.15,296.15,894,294.15,297.15,994
18543600,293.15,296.15,894,294.15,297.15,994
18547200,293.15,296.15,894,294.15,297.15,994
18550800,293.15,296.15,894,294.15,297.15,994
18554400,293.15,296.15,894,294.15,297.15,994
18558000,293.15,296.15,894,294.15,297.15,994
18561600,293.15,296.15,894,294.15,297.15,994
18565200,293.15,296.15,894,294.15,297.15,994
18568800,293.15,296.15,894,294.15,297.15,994
18572400,293.15,296.15,894,294.15,297.15,994
18576000,293.15,296.15,894,294.15,297.15,994
18579600,293.15,296.15,894,294.15,297.15,994
18583200,293.15,296.15,894,294.15,297.15,994
18586800,293.15,296.15,894,294.15,297.15,994
18590400,293.15,296.15,894,294.15,297.15,994
18594000,293.15,296.15,894,294.15,297.15,994
18597600,293.15,296.15,894,294.15,297.15,994
18601200,293.15,296.15,894,294.15,297.15,994
18604800,293.15,296.15,894,294.15,297.15,994
18608400,293.15,296.15,894,294.15,297.15,994
18612000,293.15,296.15,894,294.15,297.15,994
18615600,293.15,296.15,894,294.15,297.15,994
18619200,293.15,296.15,894,294.15,297.15,994
18622800,293.15,296.15,894,294.15,297.15,994
18626400,293.15,296.15,894,294.15,297.15,994
18630000,293.15,296.15,894,294.15,297.15,994
18633600,293.15,296.15,894,294.15,297.15,994
18637200,293.15,296.15,894,294.15,297.15,994
18640800,293.15,296.15,894,294.15,297.15,994
18644400,293.15,296.15,894,294.15,297.15,994
18648000,293.15,296.15,894,294.15,297.15,994
18651600,293.15,296.15,894,294.15,297.15,994
18655200,293.15,296.15,894,294.15,297.15,994
18658800,293.15,296.15,894,294.15,297.15,994
18662400,293.15,296.15,894,294.15,297.15,994
18666000,293.15,296.15,894,294.15,297.15,994
18669600,293.15,296.15,894,294.15,297.15,994
18673200,293.15,296.15,894,294.15,297.15,994
18676800,293.15,296.15,894,294.15,297.15,994
18680400,293.15,296.15,894,294.15,297.15,994
18684000,293.15,296.15,894,294.15,297.15,994
18687600,293.15,296.15,894,294.15,297.15,994
18691200,293.15,296.15,894,294.15,297.15,994
18694800,293.15,296.15,894,294.15,297.15,994
18698400,293.15,296.15,894,294.15,297.15,994
18702000,293.15,296.15,894,294.15,297.15,994
18705600,293.15,296.15,894,294.15,297.15,994
18709200,293.15,296.15,894,294.15,297.15,994
18712800,293.15,296.15,894,294.15,297.15,994
18716400,293.15,296.15,894,294.15,297.15,994
18720000,293.15,296.15,894,294.15,297.15,994
18723600,293.15,296.15,894,294.15,297.15,994
18727200,293.15,296.15,894,294.15,297.15,994
18730800,293.15,296.15,894,294.15,297.15,994
18734400,293.15,296.15,894,294.15,297.15,994
18738000,293.15,296.15,894,294.15,297.15,994
18741600,293.15,296.15,894,294.15,297.15,994
18745200,293.15,296.15,894,294.15,297.15,994
18748800,293.15,296.15,894,294.15,297.15,994
18752400,293.15,296.15,894,294.15,297.15,994
18756000,293.15,296.15,894,294.15,297.15,994
18759600,293.15,296.15,894,294.15,297.15,994
18763200,293.15,296.15,894,294.15,297.15,994
18766800,293.15,296.15,894,294.15,297.15,994
18770400,293.15,296.15,894,294.15,297.15,994
18774000,293.15,296.15,894,294.15,297.15,994
18777600,293.15,296.15,894,294.15,297.15,994
18781200,293.15,296.15,894,294.15,297.15,994
18784800,293.15,296.15,894,294.15,297.15,994
18788400,293.15,296.15,894,294.15,297.15,994
18792000,293.15,296.15,894,294.15,297.15,994
18795600,293.15,296.15,894,294.15,297.15,994
