time,UpperSetp[nZ],LowerSetp[nZ],UpperCO2[nZ],UpperSetp[sZ],LowerSetp[sZ],UpperCO2[sZ]
15200100,298.15,294.15,900,298.15,294.15,900
15201000,298.15,294.15,900,298.15,294.15,900
15201900,298.15,294.15,900,298.15,294.15,900
15202800,298.15,294.15,900,298.15,294.15,900
15203700,298.15,294.15,900,298.15,294.15,900
15204600,298.15,294.15,900,298.15,294.15,900
15205500,298.15,294.15,900,298.15,294.15,900
15206400,298.15,294.15,900,298.15,294.15,900
15207300,298.15,294.15,900,298.15,294.15,900
15208200,298.15,294.15,900,298.15,294.15,900
15209100,298.15,294.15,900,298.15,294.15,900
15210000,298.15,294.15,900,298.15,294.15,900
15210900,298.15,294.15,900,298.15,294.15,900
15211800,298.15,294.15,900,298.15,294.15,900
15212700,298.15,294.15,900,298.15,294.15,900
15213600,298.15,294.15,900,298.15,294.15,900
15214500,298.15,294.15,900,298.15,294.15,900
15215400,298.15,294.15,900,298.15,294.15,900
15216300,298.15,294.15,900,298.15,294.15,900
15217200,298.15,294.15,900,298.15,294.15,900
15218100,298.15,294.15,900,298.15,294.15,900
15219000,298.15,294.15,900,298.15,294.15,900
15219900,298.15,294.15,900,298.15,294.15,900
15220800,298.15,294.15,900,298.15,294.15,900
15221700,303.15,289.15,900,303.15,289.15,900
15222600,303.15,289.15,900,303.15,289.15,900
15223500,303.15,289.15,900,303.15,289.15,900
15224400,303.15,289.15,900,303.15,289.15,900
15225300,303.15,289.15,900,303.15,289.15,900
15226200,303.15,289.15,900,303.15,289.15,900
15227100,303.15,289.15,900,303.15,289.15,900
15228000,303.15,289.15,900,303.15,289.15,900
15228900,303.15,289.15,900,303.15,289.15,900
15229800,303.15,289.15,900,303.15,289.15,900
15230700,303.15,289.15,900,303.15,289.15,900
15231600,303.15,289.15,900,303.15,289.15,900
15232500,303.15,289.15,900,303.15,289.15,900
15233400,303.15,289.15,900,303.15,289.15,900
15234300,303.15,289.15,900,303.15,289.15,900
15235200,303.15,289.15,900,303.15,289.15,900
15236100,303.15,289.15,900,303.15,289.15,900
15237000,303.15,289.15,900,303.15,289.15,900
15237900,303.15,289.15,900,303.15,289.15,900
15238800,303.15,289.15,900,303.15,289.15,900
15239700,303.15,289.15,900,303.15,289.15,900
15240600,303.15,289.15,900,303.15,289.15,900
15241500,303.15,289.15,900,303.15,289.15,900
15242400,303.15,289.15,900,303.15,289.15,900
15243300,303.15,289.15,900,303.15,289.15,900
15244200,303.15,289.15,900,303.15,289.15,900
15245100,303.15,289.15,900,303.15,289.15,900
15246000,303.15,289.15,900,303.15,289.15,900
15246900,303.15,289.15,900,303.15,289.15,900
15247800,303.15,289.15,900,303.15,289.15,900
15248700,303.15,289.15,900,303.15,289.15,900
15249600,303.15,289.15,900,303.15,289.15,900
15250500,303.15,289.15,900,303.15,289.15,900
15251400,303.15,289.15,900,303.15,289.15,900
15252300,303.15,289.15,900,303.15,289.15,900
15253200,303.15,289.15,900,303.15,289.15,900
15254100,303.15,289.15,900,303.15,289.15,900
15255000,303.15,289.15,900,303.15,289.15,900
15255900,303.15,289.15,900,303.15,289.15,900
15256800,303.15,289.15,900,303.15,289.15,900
15257700,303.15,289.15,900,303.15,289.15,900
15258600,303.15,289.15,900,303.15,289.15,900
15259500,303.15,289.15,900,303.15,289.15,900
15260400,303.15,289.15,900,303.15,289.15,900
15261300,298.15,294.15,900,298.15,294.15,900
15262200,298.15,294.15,900,298.15,294.15,900
15263100,298.15,294.15,900,298.15,294.15,900
15264000,298.15,294.15,900,298.15,294.15,900
15264900,298.15,294.15,900,298.15,294.15,900
15265800,298.15,294.15,900,298.15,294.15,900
15266700,298.15,294.15,900,298.15,294.15,900
15267600,298.15,294.15,900,298.15,294.15,900
15268500,298.15,294.15,900,298.15,294.15,900
15269400,298.15,294.15,900,298.15,294.15,900
15270300,298.15,294.15,900,298.15,294.15,900
15271200,298.15,294.15,900,298.15,294.15,900
15272100,298.15,294.15,900,298.15,294.15,900
15273000,298.15,294.15,900,298.15,294.15,900
15273900,298.15,294.15,900,298.15,294.15,900
15274800,298.15,294.15,900,298.15,294.15,900
15275700,298.15,294.15,900,298.15,294.15,900
15276600,298.15,294.15,900,298.15,294.15,900
15277500,298.15,294.15,900,298.15,294.15,900
15278400,298.15,294.15,900,298.15,294.15,900
15279300,298.15,294.15,900,298.15,294.15,900
15280200,298.15,294.15,900,298.15,294.15,900
15281100,298.15,294.15,900,298.15,294.15,900
15282000,298.15,294.15,900,298.15,294.15,900
15282900,298.15,294.15,900,298.15,294.15,900
15283800,298.15,294.15,900,298.15,294.15,900
15284700,298.15,294.15,900,298.15,294.15,900
15285600,298.15,294.15,900,298.15,294.15,900
15286500,298.15,294.15,900,298.15,294.15,900
15287400,298.15,294.15,900,298.15,294.15,900
15288300,298.15,294.15,900,298.15,294.15,900
15289200,298.15,294.15,900,298.15,294.15,900
15290100,298.15,294.15,900,298.15,294.15,900
15291000,298.15,294.15,900,298.15,294.15,900
15291900,298.15,294.15,900,298.15,294.15,900
15292800,298.15,294.15,900,298.15,294.15,900
15293700,298.15,294.15,900,298.15,294.15,900
15294600,298.15,294.15,900,298.15,294.15,900
15295500,298.15,294.15,900,298.15,294.15,900
15296400,298.15,294.15,900,298.15,294.15,900
15297300,298.15,294.15,900,298.15,294.15,900
15298200,298.15,294.15,900,298.15,294.15,900
15299100,298.15,294.15,900,298.15,294.15,900
15300000,298.15,294.15,900,298.15,294.15,900
15300900,298.15,294.15,900,298.15,294.15,900
15301800,298.15,294.15,900,298.15,294.15,900
15302700,298.15,294.15,900,298.15,294.15,900
15303600,298.15,294.15,900,298.15,294.15,900
15304500,303.15,289.15,900,303.15,289.15,900
15305400,303.15,289.15,900,303.15,289.15,900
15306300,303.15,289.15,900,303.15,289.15,900
15307200,303.15,289.15,900,303.15,289.15,900
15308100,303.15,289.15,900,303.15,289.15,900
15309000,303.15,289.15,900,303.15,289.15,900
15309900,303.15,289.15,900,303.15,289.15,900
15310800,303.15,289.15,900,303.15,289.15,900
15311700,303.15,289.15,900,303.15,289.15,900
15312600,303.15,289.15,900,303.15,289.15,900
15313500,303.15,289.15,900,303.15,289.15,900
15314400,303.15,289.15,900,303.15,289.15,900
15315300,303.15,289.15,900,303.15,289.15,900
15316200,303.15,289.15,900,303.15,289.15,900
15317100,303.15,289.15,900,303.15,289.15,900
15318000,303.15,289.15,900,303.15,289.15,900
15318900,303.15,289.15,900,303.15,289.15,900
15319800,303.15,289.15,900,303.15,289.15,900
15320700,303.15,289.15,900,303.15,289.15,900
15321600,303.15,289.15,900,303.15,289.15,900
15322500,303.15,289.15,900,303.15,289.15,900
15323400,303.15,289.15,900,303.15,289.15,900
15324300,303.15,289.15,900,303.15,289.15,900
15325200,303.15,289.15,900,303.15,289.15,900
15326100,303.15,289.15,900,303.15,289.15,900
15327000,303.15,289.15,900,303.15,289.15,900
15327900,303.15,289.15,900,303.15,289.15,900
15328800,303.15,289.15,900,303.15,289.15,900
15329700,303.15,289.15,900,303.15,289.15,900
15330600,303.15,289.15,900,303.15,289.15,900
15331500,303.15,289.15,900,303.15,289.15,900
15332400,303.15,289.15,900,303.15,289.15,900
15333300,303.15,289.15,900,303.15,289.15,900
15334200,303.15,289.15,900,303.15,289.15,900
15335100,303.15,289.15,900,303.15,289.15,900
15336000,303.15,289.15,900,303.15,289.15,900
15336900,303.15,289.15,900,303.15,289.15,900
15337800,303.15,289.15,900,303.15,289.15,900
15338700,303.15,289.15,900,303.15,289.15,900
15339600,303.15,289.15,900,303.15,289.15,900
15340500,303.15,289.15,900,303.15,289.15,900
15341400,303.15,289.15,900,303.15,289.15,900
15342300,303.15,289.15,900,303.15,289.15,900
15343200,303.15,289.15,900,303.15,289.15,900
15344100,298.15,294.15,900,298.15,294.15,900
15345000,298.15,294.15,900,298.15,294.15,900
15345900,298.15,294.15,900,298.15,294.15,900
15346800,298.15,294.15,900,298.15,294.15,900
15347700,298.15,294.15,900,298.15,294.15,900
15348600,298.15,294.15,900,298.15,294.15,900
15349500,298.15,294.15,900,298.15,294.15,900
15350400,298.15,294.15,900,298.15,294.15,900
15351300,298.15,294.15,900,298.15,294.15,900
15352200,298.15,294.15,900,298.15,294.15,900
15353100,298.15,294.15,900,298.15,294.15,900
15354000,298.15,294.15,900,298.15,294.15,900
15354900,298.15,294.15,900,298.15,294.15,900
15355800,298.15,294.15,900,298.15,294.15,900
15356700,298.15,294.15,900,298.15,294.15,900
15357600,298.15,294.15,900,298.15,294.15,900
15358500,298.15,294.15,900,298.15,294.15,900
15359400,298.15,294.15,900,298.15,294.15,900
15360300,298.15,294.15,900,298.15,294.15,900
15361200,298.15,294.15,900,298.15,294.15,900
15362100,298.15,294.15,900,298.15,294.15,900
15363000,298.15,294.15,900,298.15,294.15,900
15363900,298.15,294.15,900,298.15,294.15,900
15364800,298.15,294.15,900,298.15,294.15,900
15365700,298.15,294.15,900,298.15,294.15,900
15366600,298.15,294.15,900,298.15,294.15,900
15367500,298.15,294.15,900,298.15,294.15,900
15368400,298.15,294.15,900,298.15,294.15,900
15369300,298.15,294.15,900,298.15,294.15,900
15370200,298.15,294.15,900,298.15,294.15,900
15371100,298.15,294.15,900,298.15,294.15,900
15372000,298.15,294.15,900,298.15,294.15,900
15372900,298.15,294.15,900,298.15,294.15,900
15373800,298.15,294.15,900,298.15,294.15,900
15374700,298.15,294.15,900,298.15,294.15,900
15375600,298.15,294.15,900,298.15,294.15,900
15376500,298.15,294.15,900,298.15,294.15,900
15377400,298.15,294.15,900,298.15,294.15,900
15378300,298.15,294.15,900,298.15,294.15,900
15379200,298.15,294.15,900,298.15,294.15,900
15380100,303.15,289.15,900,303.15,289.15,900
15381000,303.15,289.15,900,303.15,289.15,900
15381900,303.15,289.15,900,303.15,289.15,900
15382800,303.15,289.15,900,303.15,289.15,900
15383700,303.15,289.15,900,303.15,289.15,900
15384600,303.15,289.15,900,303.15,289.15,900
15385500,303.15,289.15,900,303.15,289.15,900
15386400,303.15,289.15,900,303.15,289.15,900
15387300,303.15,289.15,900,303.15,289.15,900
15388200,303.15,289.15,900,303.15,289.15,900
15389100,303.15,289.15,900,303.15,289.15,900
15390000,303.15,289.15,900,303.15,289.15,900
15390900,303.15,289.15,900,303.15,289.15,900
15391800,303.15,289.15,900,303.15,289.15,900
15392700,303.15,289.15,900,303.15,289.15,900
15393600,303.15,289.15,900,303.15,289.15,900
15394500,303.15,289.15,900,303.15,289.15,900
15395400,303.15,289.15,900,303.15,289.15,900
15396300,303.15,289.15,900,303.15,289.15,900
15397200,303.15,289.15,900,303.15,289.15,900
15398100,303.15,289.15,900,303.15,289.15,900
15399000,303.15,289.15,900,303.15,289.15,900
15399900,303.15,289.15,900,303.15,289.15,900
15400800,303.15,289.15,900,303.15,289.15,900
15401700,303.15,289.15,900,303.15,289.15,900
15402600,303.15,289.15,900,303.15,289.15,900
15403500,303.15,289.15,900,303.15,289.15,900
15404400,303.15,289.15,900,303.15,289.15,900
15405300,303.15,289.15,900,303.15,289.15,900
15406200,303.15,289.15,900,303.15,289.15,900
15407100,303.15,289.15,900,303.15,289.15,900
15408000,303.15,289.15,900,303.15,289.15,900
15408900,303.15,289.15,900,303.15,289.15,900
15409800,303.15,289.15,900,303.15,289.15,900
15410700,303.15,289.15,900,303.15,289.15,900
15411600,303.15,289.15,900,303.15,289.15,900
15412500,303.15,289.15,900,303.15,289.15,900
15413400,303.15,289.15,900,303.15,289.15,900
15414300,303.15,289.15,900,303.15,289.15,900
15415200,303.15,289.15,900,303.15,289.15,900
15416100,303.15,289.15,900,303.15,289.15,900
15417000,303.15,289.15,900,303.15,289.15,900
15417900,303.15,289.15,900,303.15,289.15,900
15418800,303.15,289.15,900,303.15,289.15,900
15419700,303.15,289.15,900,303.15,289.15,900
15420600,303.15,289.15,900,303.15,289.15,900
15421500,303.15,289.15,900,303.15,289.15,900
15422400,303.15,289.15,900,303.15,289.15,900
15423300,303.15,289.15,900,303.15,289.15,900
15424200,303.15,289.15,900,303.15,289.15,900
15425100,303.15,289.15,900,303.15,289.15,900
15426000,303.15,289.15,900,303.15,289.15,900
15426900,303.15,289.15,900,303.15,289.15,900
15427800,303.15,289.15,900,303.15,289.15,900
15428700,303.15,289.15,900,303.15,289.15,900
15429600,303.15,289.15,900,303.15,289.15,900
15430500,303.15,289.15,900,303.15,289.15,900
15431400,303.15,289.15,900,303.15,289.15,900
15432300,303.15,289.15,900,303.15,289.15,900
15433200,303.15,289.15,900,303.15,289.15,900
15434100,303.15,289.15,900,303.15,289.15,900
15435000,303.15,289.15,900,303.15,289.15,900
15435900,303.15,289.15,900,303.15,289.15,900
15436800,303.15,289.15,900,303.15,289.15,900
15437700,303.15,289.15,900,303.15,289.15,900
15438600,303.15,289.15,900,303.15,289.15,900
15439500,303.15,289.15,900,303.15,289.15,900
15440400,303.15,289.15,900,303.15,289.15,900
15441300,303.15,289.15,900,303.15,289.15,900
15442200,303.15,289.15,900,303.15,289.15,900
15443100,303.15,289.15,900,303.15,289.15,900
15444000,303.15,289.15,900,303.15,289.15,900
15444900,303.15,289.15,900,303.15,289.15,900
15445800,303.15,289.15,900,303.15,289.15,900
15446700,303.15,289.15,900,303.15,289.15,900
15447600,303.15,289.15,900,303.15,289.15,900
15448500,303.15,289.15,900,303.15,289.15,900
15449400,303.15,289.15,900,303.15,289.15,900
15450300,303.15,289.15,900,303.15,289.15,900
15451200,303.15,289.15,900,303.15,289.15,900
15452100,303.15,289.15,900,303.15,289.15,900
15453000,303.15,289.15,900,303.15,289.15,900
15453900,303.15,289.15,900,303.15,289.15,900
15454800,303.15,289.15,900,303.15,289.15,900
15455700,303.15,289.15,900,303.15,289.15,900
15456600,303.15,289.15,900,303.15,289.15,900
15457500,303.15,289.15,900,303.15,289.15,900
15458400,303.15,289.15,900,303.15,289.15,900
15459300,303.15,289.15,900,303.15,289.15,900
15460200,303.15,289.15,900,303.15,289.15,900
15461100,303.15,289.15,900,303.15,289.15,900
15462000,303.15,289.15,900,303.15,289.15,900
15462900,303.15,289.15,900,303.15,289.15,900
15463800,303.15,289.15,900,303.15,289.15,900
15464700,303.15,289.15,900,303.15,289.15,900
15465600,303.15,289.15,900,303.15,289.15,900
15466500,303.15,289.15,900,303.15,289.15,900
15467400,303.15,289.15,900,303.15,289.15,900
15468300,303.15,289.15,900,303.15,289.15,900
15469200,303.15,289.15,900,303.15,289.15,900
15470100,303.15,289.15,900,303.15,289.15,900
15471000,303.15,289.15,900,303.15,289.15,900
15471900,303.15,289.15,900,303.15,289.15,900
15472800,303.15,289.15,900,303.15,289.15,900
15473700,303.15,289.15,900,303.15,289.15,900
15474600,303.15,289.15,900,303.15,289.15,900
15475500,303.15,289.15,900,303.15,289.15,900
15476400,303.15,289.15,900,303.15,289.15,900
15477300,303.15,289.15,900,303.15,289.15,900
15478200,303.15,289.15,900,303.15,289.15,900
15479100,303.15,289.15,900,303.15,289.15,900
15480000,303.15,289.15,900,303.15,289.15,900
15480900,303.15,289.15,900,303.15,289.15,900
15481800,303.15,289.15,900,303.15,289.15,900
15482700,303.15,289.15,900,303.15,289.15,900
15483600,303.15,289.15,900,303.15,289.15,900
15484500,303.15,289.15,900,303.15,289.15,900
15485400,303.15,289.15,900,303.15,289.15,900
15486300,303.15,289.15,900,303.15,289.15,900
15487200,303.15,289.15,900,303.15,289.15,900
15488100,303.15,289.15,900,303.15,289.15,900
15489000,303.15,289.15,900,303.15,289.15,900
15489900,303.15,289.15,900,303.15,289.15,900
15490800,303.15,289.15,900,303.15,289.15,900
15491700,303.15,289.15,900,303.15,289.15,900
15492600,303.15,289.15,900,303.15,289.15,900
15493500,303.15,289.15,900,303.15,289.15,900
15494400,303.15,289.15,900,303.15,289.15,900
15495300,303.15,289.15,900,303.15,289.15,900
15496200,303.15,289.15,900,303.15,289.15,900
15497100,303.15,289.15,900,303.15,289.15,900
15498000,303.15,289.15,900,303.15,289.15,900
15498900,303.15,289.15,900,303.15,289.15,900
15499800,303.15,289.15,900,303.15,289.15,900
15500700,303.15,289.15,900,303.15,289.15,900
15501600,303.15,289.15,900,303.15,289.15,900
15502500,303.15,289.15,900,303.15,289.15,900
15503400,303.15,289.15,900,303.15,289.15,900
15504300,303.15,289.15,900,303.15,289.15,900
15505200,303.15,289.15,900,303.15,289.15,900
15506100,303.15,289.15,900,303.15,289.15,900
15507000,303.15,289.15,900,303.15,289.15,900
15507900,303.15,289.15,900,303.15,289.15,900
15508800,303.15,289.15,900,303.15,289.15,900
15509700,303.15,289.15,900,303.15,289.15,900
15510600,303.15,289.15,900,303.15,289.15,900
15511500,303.15,289.15,900,303.15,289.15,900
15512400,303.15,289.15,900,303.15,289.15,900
15513300,303.15,289.15,900,303.15,289.15,900
15514200,303.15,289.15,900,303.15,289.15,900
15515100,303.15,289.15,900,303.15,289.15,900
15516000,303.15,289.15,900,303.15,289.15,900
15516900,303.15,289.15,900,303.15,289.15,900
15517800,303.15,289.15,900,303.15,289.15,900
15518700,303.15,289.15,900,303.15,289.15,900
15519600,303.15,289.15,900,303.15,289.15,900
15520500,303.15,289.15,900,303.15,289.15,900
15521400,303.15,289.15,900,303.15,289.15,900
15522300,303.15,289.15,900,303.15,289.15,900
15523200,303.15,289.15,900,303.15,289.15,900
15524100,303.15,289.15,900,303.15,289.15,900
15525000,303.15,289.15,900,303.15,289.15,900
15525900,303.15,289.15,900,303.15,289.15,900
15526800,303.15,289.15,900,303.15,289.15,900
15527700,303.15,289.15,900,303.15,289.15,900
15528600,303.15,289.15,900,303.15,289.15,900
15529500,303.15,289.15,900,303.15,289.15,900
15530400,303.15,289.15,900,303.15,289.15,900
15531300,303.15,289.15,900,303.15,289.15,900
15532200,303.15,289.15,900,303.15,289.15,900
15533100,303.15,289.15,900,303.15,289.15,900
15534000,303.15,289.15,900,303.15,289.15,900
15534900,303.15,289.15,900,303.15,289.15,900
15535800,303.15,289.15,900,303.15,289.15,900
15536700,303.15,289.15,900,303.15,289.15,900
15537600,303.15,289.15,900,303.15,289.15,900
15538500,303.15,289.15,900,303.15,289.15,900
15539400,303.15,289.15,900,303.15,289.15,900
15540300,303.15,289.15,900,303.15,289.15,900
15541200,303.15,289.15,900,303.15,289.15,900
15542100,303.15,289.15,900,303.15,289.15,900
15543000,303.15,289.15,900,303.15,289.15,900
15543900,303.15,289.15,900,303.15,289.15,900
15544800,303.15,289.15,900,303.15,289.15,900
15545700,303.15,289.15,900,303.15,289.15,900
15546600,303.15,289.15,900,303.15,289.15,900
15547500,303.15,289.15,900,303.15,289.15,900
15548400,303.15,289.15,900,303.15,289.15,900
15549300,303.15,289.15,900,303.15,289.15,900
15550200,303.15,289.15,900,303.15,289.15,900
15551100,303.15,289.15,900,303.15,289.15,900
15552000,303.15,289.15,900,303.15,289.15,900
15552900,303.15,289.15,900,303.15,289.15,900
15553800,303.15,289.15,900,303.15,289.15,900
15554700,303.15,289.15,900,303.15,289.15,900
15555600,303.15,289.15,900,303.15,289.15,900
15556500,303.15,289.15,900,303.15,289.15,900
15557400,303.15,289.15,900,303.15,289.15,900
15558300,303.15,289.15,900,303.15,289.15,900
15559200,303.15,289.15,900,303.15,289.15,900
15560100,303.15,289.15,900,303.15,289.15,900
15561000,303.15,289.15,900,303.15,289.15,900
15561900,303.15,289.15,900,303.15,289.15,900
15562800,303.15,289.15,900,303.15,289.15,900
15563700,303.15,289.15,900,303.15,289.15,900
15564600,303.15,289.15,900,303.15,289.15,900
15565500,303.15,289.15,900,303.15,289.15,900
15566400,303.15,289.15,900,303.15,289.15,900
15567300,303.15,289.15,900,303.15,289.15,900
15568200,303.15,289.15,900,303.15,289.15,900
15569100,303.15,289.15,900,303.15,289.15,900
15570000,303.15,289.15,900,303.15,289.15,900
15570900,303.15,289.15,900,303.15,289.15,900
15571800,303.15,289.15,900,303.15,289.15,900
15572700,303.15,289.15,900,303.15,289.15,900
15573600,303.15,289.15,900,303.15,289.15,900
15574500,303.15,289.15,900,303.15,289.15,900
15575400,303.15,289.15,900,303.15,289.15,900
15576300,303.15,289.15,900,303.15,289.15,900
15577200,303.15,289.15,900,303.15,289.15,900
