time,InternalGainsCon[nZ],InternalGainsRad[nZ],InternalGainsLat[nZ],InternalGainsCon[sZ],InternalGainsRad[sZ],InternalGainsLat[sZ]
12753900,0,0,0,0,0,0
12754800,0,0,0,0,0,0
12755700,0,0,0,0,0,0
12756600,0,0,0,0,0,0
12757500,0,0,0,0,0,0
12758400,0,0,0,0,0,0
12759300,0,0,0,0,0,0
12760200,0,0,0,0,0,0
12761100,0,0,0,0,0,0
12762000,0,0,0,0,0,0
12762900,0,0,0,0,0,0
12763800,0,0,0,0,0,0
12764700,0,0,0,0,0,0
12765600,0,0,0,0,0,0
12766500,0,0,0,0,0,0
12767400,0,0,0,0,0,0
12768300,0,0,0,0,0,0
12769200,0,0,0,0,0,0
12770100,0,0,0,0,0,0
12771000,0,0,0,0,0,0
12771900,0,0,0,0,0,0
12772800,0,0,0,0,0,0
12773700,0,0,0,0,0,0
12774600,0,0,0,0,0,0
12775500,0,0,0,0,0,0
12776400,0,0,0,0,0,0
12777300,2920,4380,4500,2920,4380,4500
12778200,2920,4380,4500,2920,4380,4500
12779100,2920,4380,4500,2920,4380,4500
12780000,2920,4380,4500,2920,4380,4500
12780900,4380,6570,6750,4380,6570,6750
12781800,4380,6570,6750,4380,6570,6750
12782700,4380,6570,6750,4380,6570,6750
12783600,4380,6570,6750,4380,6570,6750
12784500,4623.3335,6935,7125,4623.3335,6935,7125
12785400,4623.3335,6935,7125,4623.3335,6935,7125
12786300,4623.3335,6935,7125,4623.3335,6935,7125
12787200,4623.3335,6935,7125,4623.3335,6935,7125
12788100,4866.6665,7300,7500,4866.6665,7300,7500
12789000,4866.6665,7300,7500,4866.6665,7300,7500
12789900,4866.6665,7300,7500,4866.6665,7300,7500
12790800,4866.6665,7300,7500,4866.6665,7300,7500
12791700,4866.6665,7300,7500,4866.6665,7300,7500
12792600,4866.6665,7300,7500,4866.6665,7300,7500
12793500,4866.6665,7300,7500,4866.6665,7300,7500
12794400,4866.6665,7300,7500,4866.6665,7300,7500
12795300,4380,6570,6750,4380,6570,6750
12796200,4380,6570,6750,4380,6570,6750
12797100,4380,6570,6750,4380,6570,6750
12798000,4380,6570,6750,4380,6570,6750
12798900,4380,6570,6750,4380,6570,6750
12799800,4380,6570,6750,4380,6570,6750
12800700,4380,6570,6750,4380,6570,6750
12801600,4380,6570,6750,4380,6570,6750
12802500,4866.6665,7300,7500,4866.6665,7300,7500
12803400,4866.6665,7300,7500,4866.6665,7300,7500
12804300,4866.6665,7300,7500,4866.6665,7300,7500
12805200,4866.6665,7300,7500,4866.6665,7300,7500
12806100,4380,6570,6750,4380,6570,6750
12807000,4380,6570,6750,4380,6570,6750
12807900,4380,6570,6750,4380,6570,6750
12808800,4380,6570,6750,4380,6570,6750
12809700,2920,4380,4500,2920,4380,4500
12810600,2920,4380,4500,2920,4380,4500
12811500,2920,4380,4500,2920,4380,4500
12812400,2920,4380,4500,2920,4380,4500
12813300,1946.6667,2920,3000,1946.6667,2920,3000
12814200,1946.6667,2920,3000,1946.6667,2920,3000
12815100,1946.6667,2920,3000,1946.6667,2920,3000
12816000,1946.6667,2920,3000,1946.6667,2920,3000
12816900,1460,2190,2250,1460,2190,2250
12817800,1460,2190,2250,1460,2190,2250
12818700,1460,2190,2250,1460,2190,2250
12819600,1460,2190,2250,1460,2190,2250
12820500,0,0,0,0,0,0
12821400,0,0,0,0,0,0
12822300,0,0,0,0,0,0
12823200,0,0,0,0,0,0
12824100,0,0,0,0,0,0
12825000,0,0,0,0,0,0
12825900,0,0,0,0,0,0
12826800,0,0,0,0,0,0
12827700,0,0,0,0,0,0
12828600,0,0,0,0,0,0
12829500,0,0,0,0,0,0
12830400,0,0,0,0,0,0
12831300,0,0,0,0,0,0
12832200,0,0,0,0,0,0
12833100,0,0,0,0,0,0
12834000,0,0,0,0,0,0
12834900,0,0,0,0,0,0
12835800,0,0,0,0,0,0
12836700,0,0,0,0,0,0
12837600,0,0,0,0,0,0
12838500,0,0,0,0,0,0
12839400,0,0,0,0,0,0
12840300,0,0,0,0,0,0
12841200,0,0,0,0,0,0
12842100,0,0,0,0,0,0
12843000,0,0,0,0,0,0
12843900,0,0,0,0,0,0
12844800,0,0,0,0,0,0
12845700,0,0,0,0,0,0
12846600,0,0,0,0,0,0
12847500,0,0,0,0,0,0
12848400,0,0,0,0,0,0
12849300,0,0,0,0,0,0
12850200,0,0,0,0,0,0
12851100,0,0,0,0,0,0
12852000,0,0,0,0,0,0
12852900,0,0,0,0,0,0
12853800,0,0,0,0,0,0
12854700,0,0,0,0,0,0
12855600,0,0,0,0,0,0
12856500,0,0,0,0,0,0
12857400,0,0,0,0,0,0
12858300,0,0,0,0,0,0
12859200,0,0,0,0,0,0
12860100,2920,4380,4500,2920,4380,4500
12861000,2920,4380,4500,2920,4380,4500
12861900,2920,4380,4500,2920,4380,4500
12862800,2920,4380,4500,2920,4380,4500
12863700,4380,6570,6750,4380,6570,6750
12864600,4380,6570,6750,4380,6570,6750
12865500,4380,6570,6750,4380,6570,6750
12866400,4380,6570,6750,4380,6570,6750
12867300,4623.3335,6935,7125,4623.3335,6935,7125
12868200,4623.3335,6935,7125,4623.3335,6935,7125
12869100,4623.3335,6935,7125,4623.3335,6935,7125
12870000,4623.3335,6935,7125,4623.3335,6935,7125
12870900,4866.6665,7300,7500,4866.6665,7300,7500
12871800,4866.6665,7300,7500,4866.6665,7300,7500
12872700,4866.6665,7300,7500,4866.6665,7300,7500
12873600,4866.6665,7300,7500,4866.6665,7300,7500
12874500,4866.6665,7300,7500,4866.6665,7300,7500
12875400,4866.6665,7300,7500,4866.6665,7300,7500
12876300,4866.6665,7300,7500,4866.6665,7300,7500
12877200,4866.6665,7300,7500,4866.6665,7300,7500
12878100,4380,6570,6750,4380,6570,6750
12879000,4380,6570,6750,4380,6570,6750
12879900,4380,6570,6750,4380,6570,6750
12880800,4380,6570,6750,4380,6570,6750
12881700,4380,6570,6750,4380,6570,6750
12882600,4380,6570,6750,4380,6570,6750
12883500,4380,6570,6750,4380,6570,6750
12884400,4380,6570,6750,4380,6570,6750
12885300,4866.6665,7300,7500,4866.6665,7300,7500
12886200,4866.6665,7300,7500,4866.6665,7300,7500
12887100,4866.6665,7300,7500,4866.6665,7300,7500
12888000,4866.6665,7300,7500,4866.6665,7300,7500
12888900,4380,6570,6750,4380,6570,6750
12889800,4380,6570,6750,4380,6570,6750
12890700,4380,6570,6750,4380,6570,6750
12891600,4380,6570,6750,4380,6570,6750
12892500,2920,4380,4500,2920,4380,4500
12893400,2920,4380,4500,2920,4380,4500
12894300,2920,4380,4500,2920,4380,4500
12895200,2920,4380,4500,2920,4380,4500
12896100,1946.6667,2920,3000,1946.6667,2920,3000
12897000,1946.6667,2920,3000,1946.6667,2920,3000
12897900,1946.6667,2920,3000,1946.6667,2920,3000
12898800,1946.6667,2920,3000,1946.6667,2920,3000
12899700,1460,2190,2250,1460,2190,2250
12900600,1460,2190,2250,1460,2190,2250
12901500,1460,2190,2250,1460,2190,2250
12902400,1460,2190,2250,1460,2190,2250
12903300,0,0,0,0,0,0
12904200,0,0,0,0,0,0
12905100,0,0,0,0,0,0
12906000,0,0,0,0,0,0
12906900,0,0,0,0,0,0
12907800,0,0,0,0,0,0
12908700,0,0,0,0,0,0
12909600,0,0,0,0,0,0
12910500,0,0,0,0,0,0
12911400,0,0,0,0,0,0
12912300,0,0,0,0,0,0
12913200,0,0,0,0,0,0
12914100,0,0,0,0,0,0
12915000,0,0,0,0,0,0
12915900,0,0,0,0,0,0
12916800,0,0,0,0,0,0
12917700,0,0,0,0,0,0
12918600,0,0,0,0,0,0
12919500,0,0,0,0,0,0
12920400,0,0,0,0,0,0
12921300,0,0,0,0,0,0
12922200,0,0,0,0,0,0
12923100,0,0,0,0,0,0
12924000,0,0,0,0,0,0
12924900,0,0,0,0,0,0
12925800,0,0,0,0,0,0
12926700,0,0,0,0,0,0
12927600,0,0,0,0,0,0
12928500,0,0,0,0,0,0
12929400,0,0,0,0,0,0
12930300,0,0,0,0,0,0
12931200,0,0,0,0,0,0
12932100,0,0,0,0,0,0
12933000,0,0,0,0,0,0
12933900,0,0,0,0,0,0
12934800,0,0,0,0,0,0
12935700,0,0,0,0,0,0
12936600,0,0,0,0,0,0
12937500,0,0,0,0,0,0
12938400,0,0,0,0,0,0
12939300,0,0,0,0,0,0
12940200,0,0,0,0,0,0
12941100,0,0,0,0,0,0
12942000,0,0,0,0,0,0
12942900,2920,4380,4500,2920,4380,4500
12943800,2920,4380,4500,2920,4380,4500
12944700,2920,4380,4500,2920,4380,4500
12945600,2920,4380,4500,2920,4380,4500
12946500,4380,6570,6750,4380,6570,6750
12947400,4380,6570,6750,4380,6570,6750
12948300,4380,6570,6750,4380,6570,6750
12949200,4380,6570,6750,4380,6570,6750
12950100,4623.3335,6935,7125,4623.3335,6935,7125
12951000,4623.3335,6935,7125,4623.3335,6935,7125
12951900,4623.3335,6935,7125,4623.3335,6935,7125
12952800,4623.3335,6935,7125,4623.3335,6935,7125
12953700,4866.6665,7300,7500,4866.6665,7300,7500
12954600,4866.6665,7300,7500,4866.6665,7300,7500
12955500,4866.6665,7300,7500,4866.6665,7300,7500
12956400,4866.6665,7300,7500,4866.6665,7300,7500
12957300,4866.6665,7300,7500,4866.6665,7300,7500
12958200,4866.6665,7300,7500,4866.6665,7300,7500
12959100,4866.6665,7300,7500,4866.6665,7300,7500
12960000,4866.6665,7300,7500,4866.6665,7300,7500
12960900,0,0,0,0,0,0
12961800,0,0,0,0,0,0
12962700,0,0,0,0,0,0
12963600,0,0,0,0,0,0
12964500,0,0,0,0,0,0
12965400,0,0,0,0,0,0
12966300,0,0,0,0,0,0
12967200,0,0,0,0,0,0
12968100,0,0,0,0,0,0
12969000,0,0,0,0,0,0
12969900,0,0,0,0,0,0
12970800,0,0,0,0,0,0
12971700,0,0,0,0,0,0
12972600,0,0,0,0,0,0
12973500,0,0,0,0,0,0
12974400,0,0,0,0,0,0
12975300,0,0,0,0,0,0
12976200,0,0,0,0,0,0
12977100,0,0,0,0,0,0
12978000,0,0,0,0,0,0
12978900,0,0,0,0,0,0
12979800,0,0,0,0,0,0
12980700,0,0,0,0,0,0
12981600,0,0,0,0,0,0
12982500,0,0,0,0,0,0
12983400,0,0,0,0,0,0
12984300,0,0,0,0,0,0
12985200,0,0,0,0,0,0
12986100,0,0,0,0,0,0
12987000,0,0,0,0,0,0
12987900,0,0,0,0,0,0
12988800,0,0,0,0,0,0
12989700,0,0,0,0,0,0
12990600,0,0,0,0,0,0
12991500,0,0,0,0,0,0
12992400,0,0,0,0,0,0
12993300,0,0,0,0,0,0
12994200,0,0,0,0,0,0
12995100,0,0,0,0,0,0
12996000,0,0,0,0,0,0
12996900,0,0,0,0,0,0
12997800,0,0,0,0,0,0
12998700,0,0,0,0,0,0
12999600,0,0,0,0,0,0
13000500,0,0,0,0,0,0
13001400,0,0,0,0,0,0
13002300,0,0,0,0,0,0
13003200,0,0,0,0,0,0
13004100,0,0,0,0,0,0
13005000,0,0,0,0,0,0
13005900,0,0,0,0,0,0
13006800,0,0,0,0,0,0
13007700,0,0,0,0,0,0
13008600,0,0,0,0,0,0
13009500,0,0,0,0,0,0
13010400,0,0,0,0,0,0
13011300,0,0,0,0,0,0
13012200,0,0,0,0,0,0
13013100,0,0,0,0,0,0
13014000,0,0,0,0,0,0
13014900,0,0,0,0,0,0
13015800,0,0,0,0,0,0
13016700,0,0,0,0,0,0
13017600,0,0,0,0,0,0
13018500,0,0,0,0,0,0
13019400,0,0,0,0,0,0
13020300,0,0,0,0,0,0
13021200,0,0,0,0,0,0
13022100,0,0,0,0,0,0
13023000,0,0,0,0,0,0
13023900,0,0,0,0,0,0
13024800,0,0,0,0,0,0
13025700,0,0,0,0,0,0
13026600,0,0,0,0,0,0
13027500,0,0,0,0,0,0
13028400,0,0,0,0,0,0
13029300,0,0,0,0,0,0
13030200,0,0,0,0,0,0
13031100,0,0,0,0,0,0
13032000,0,0,0,0,0,0
13032900,0,0,0,0,0,0
13033800,0,0,0,0,0,0
13034700,0,0,0,0,0,0
13035600,0,0,0,0,0,0
13036500,0,0,0,0,0,0
13037400,0,0,0,0,0,0
13038300,0,0,0,0,0,0
13039200,0,0,0,0,0,0
13040100,0,0,0,0,0,0
13041000,0,0,0,0,0,0
13041900,0,0,0,0,0,0
13042800,0,0,0,0,0,0
13043700,0,0,0,0,0,0
13044600,0,0,0,0,0,0
13045500,0,0,0,0,0,0
13046400,0,0,0,0,0,0
13047300,0,0,0,0,0,0
13048200,0,0,0,0,0,0
13049100,0,0,0,0,0,0
13050000,0,0,0,0,0,0
13050900,0,0,0,0,0,0
13051800,0,0,0,0,0,0
13052700,0,0,0,0,0,0
13053600,0,0,0,0,0,0
13054500,0,0,0,0,0,0
13055400,0,0,0,0,0,0
13056300,0,0,0,0,0,0
13057200,0,0,0,0,0,0
13058100,0,0,0,0,0,0
13059000,0,0,0,0,0,0
13059900,0,0,0,0,0,0
13060800,0,0,0,0,0,0
13061700,0,0,0,0,0,0
13062600,0,0,0,0,0,0
13063500,0,0,0,0,0,0
13064400,0,0,0,0,0,0
13065300,0,0,0,0,0,0
13066200,0,0,0,0,0,0
13067100,0,0,0,0,0,0
13068000,0,0,0,0,0,0
13068900,0,0,0,0,0,0
13069800,0,0,0,0,0,0
13070700,0,0,0,0,0,0
13071600,0,0,0,0,0,0
13072500,0,0,0,0,0,0
13073400,0,0,0,0,0,0
13074300,0,0,0,0,0,0
13075200,0,0,0,0,0,0
13076100,0,0,0,0,0,0
13077000,0,0,0,0,0,0
13077900,0,0,0,0,0,0
13078800,0,0,0,0,0,0
13079700,0,0,0,0,0,0
13080600,0,0,0,0,0,0
13081500,0,0,0,0,0,0
13082400,0,0,0,0,0,0
13083300,0,0,0,0,0,0
13084200,0,0,0,0,0,0
13085100,0,0,0,0,0,0
13086000,0,0,0,0,0,0
13086900,0,0,0,0,0,0
13087800,0,0,0,0,0,0
13088700,0,0,0,0,0,0
13089600,0,0,0,0,0,0
13090500,0,0,0,0,0,0
13091400,0,0,0,0,0,0
13092300,0,0,0,0,0,0
13093200,0,0,0,0,0,0
13094100,0,0,0,0,0,0
13095000,0,0,0,0,0,0
13095900,0,0,0,0,0,0
13096800,0,0,0,0,0,0
13097700,0,0,0,0,0,0
13098600,0,0,0,0,0,0
13099500,0,0,0,0,0,0
13100400,0,0,0,0,0,0
13101300,0,0,0,0,0,0
13102200,0,0,0,0,0,0
13103100,0,0,0,0,0,0
13104000,0,0,0,0,0,0
13104900,0,0,0,0,0,0
13105800,0,0,0,0,0,0
13106700,0,0,0,0,0,0
13107600,0,0,0,0,0,0
13108500,0,0,0,0,0,0
13109400,0,0,0,0,0,0
13110300,0,0,0,0,0,0
13111200,0,0,0,0,0,0
13112100,0,0,0,0,0,0
13113000,0,0,0,0,0,0
13113900,0,0,0,0,0,0
13114800,0,0,0,0,0,0
13115700,0,0,0,0,0,0
13116600,0,0,0,0,0,0
13117500,0,0,0,0,0,0
13118400,0,0,0,0,0,0
13119300,0,0,0,0,0,0
13120200,0,0,0,0,0,0
13121100,0,0,0,0,0,0
13122000,0,0,0,0,0,0
13122900,0,0,0,0,0,0
13123800,0,0,0,0,0,0
13124700,0,0,0,0,0,0
13125600,0,0,0,0,0,0
13126500,0,0,0,0,0,0
13127400,0,0,0,0,0,0
13128300,0,0,0,0,0,0
13129200,0,0,0,0,0,0
13130100,0,0,0,0,0,0
13131000,0,0,0,0,0,0
13131900,0,0,0,0,0,0
13132800,0,0,0,0,0,0
13133700,4866.6665,7300,7500,4866.6665,7300,7500
13134600,4866.6665,7300,7500,4866.6665,7300,7500
13135500,4866.6665,7300,7500,4866.6665,7300,7500
13136400,4866.6665,7300,7500,4866.6665,7300,7500
13137300,4380,6570,6750,4380,6570,6750
13138200,4380,6570,6750,4380,6570,6750
13139100,4380,6570,6750,4380,6570,6750
13140000,4380,6570,6750,4380,6570,6750
13140900,2920,4380,4500,2920,4380,4500
13141800,2920,4380,4500,2920,4380,4500
13142700,2920,4380,4500,2920,4380,4500
13143600,2920,4380,4500,2920,4380,4500
13144500,1946.6667,2920,3000,1946.6667,2920,3000
13145400,1946.6667,2920,3000,1946.6667,2920,3000
13146300,1946.6667,2920,3000,1946.6667,2920,3000
13147200,1946.6667,2920,3000,1946.6667,2920,3000
13148100,1460,2190,2250,1460,2190,2250
13149000,1460,2190,2250,1460,2190,2250
13149900,1460,2190,2250,1460,2190,2250
13150800,1460,2190,2250,1460,2190,2250
13151700,0,0,0,0,0,0
13152600,0,0,0,0,0,0
13153500,0,0,0,0,0,0
13154400,0,0,0,0,0,0
13155300,0,0,0,0,0,0
13156200,0,0,0,0,0,0
13157100,0,0,0,0,0,0
13158000,0,0,0,0,0,0
13158900,0,0,0,0,0,0
13159800,0,0,0,0,0,0
13160700,0,0,0,0,0,0
13161600,0,0,0,0,0,0
13162500,0,0,0,0,0,0
13163400,0,0,0,0,0,0
13164300,0,0,0,0,0,0
13165200,0,0,0,0,0,0
13166100,0,0,0,0,0,0
13167000,0,0,0,0,0,0
13167900,0,0,0,0,0,0
13168800,0,0,0,0,0,0
13169700,0,0,0,0,0,0
13170600,0,0,0,0,0,0
13171500,0,0,0,0,0,0
13172400,0,0,0,0,0,0
13173300,0,0,0,0,0,0
13174200,0,0,0,0,0,0
13175100,0,0,0,0,0,0
13176000,0,0,0,0,0,0
13176900,0,0,0,0,0,0
13177800,0,0,0,0,0,0
13178700,0,0,0,0,0,0
13179600,0,0,0,0,0,0
13180500,0,0,0,0,0,0
13181400,0,0,0,0,0,0
13182300,0,0,0,0,0,0
13183200,0,0,0,0,0,0
13184100,0,0,0,0,0,0
13185000,0,0,0,0,0,0
13185900,0,0,0,0,0,0
13186800,0,0,0,0,0,0
13187700,0,0,0,0,0,0
13188600,0,0,0,0,0,0
13189500,0,0,0,0,0,0
13190400,0,0,0,0,0,0
13191300,2920,4380,4500,2920,4380,4500
13192200,2920,4380,4500,2920,4380,4500
13193100,2920,4380,4500,2920,4380,4500
13194000,2920,4380,4500,2920,4380,4500
13194900,4380,6570,6750,4380,6570,6750
13195800,4380,6570,6750,4380,6570,6750
13196700,4380,6570,6750,4380,6570,6750
13197600,4380,6570,6750,4380,6570,6750
13198500,4623.3335,6935,7125,4623.3335,6935,7125
13199400,4623.3335,6935,7125,4623.3335,6935,7125
13200300,4623.3335,6935,7125,4623.3335,6935,7125
13201200,4623.3335,6935,7125,4623.3335,6935,7125
13202100,4866.6665,7300,7500,4866.6665,7300,7500
13203000,4866.6665,7300,7500,4866.6665,7300,7500
13203900,4866.6665,7300,7500,4866.6665,7300,7500
13204800,4866.6665,7300,7500,4866.6665,7300,7500
13205700,4866.6665,7300,7500,4866.6665,7300,7500
13206600,4866.6665,7300,7500,4866.6665,7300,7500
13207500,4866.6665,7300,7500,4866.6665,7300,7500
13208400,4866.6665,7300,7500,4866.6665,7300,7500
13209300,4380,6570,6750,4380,6570,6750
13210200,4380,6570,6750,4380,6570,6750
13211100,4380,6570,6750,4380,6570,6750
13212000,4380,6570,6750,4380,6570,6750
13212900,4380,6570,6750,4380,6570,6750
13213800,4380,6570,6750,4380,6570,6750
13214700,4380,6570,6750,4380,6570,6750
13215600,4380,6570,6750,4380,6570,6750
13216500,4866.6665,7300,7500,4866.6665,7300,7500
13217400,4866.6665,7300,7500,4866.6665,7300,7500
13218300,4866.6665,7300,7500,4866.6665,7300,7500
13219200,4866.6665,7300,7500,4866.6665,7300,7500
13220100,4380,6570,6750,4380,6570,6750
13221000,4380,6570,6750,4380,6570,6750
13221900,4380,6570,6750,4380,6570,6750
13222800,4380,6570,6750,4380,6570,6750
13223700,2920,4380,4500,2920,4380,4500
13224600,2920,4380,4500,2920,4380,4500
13225500,2920,4380,4500,2920,4380,4500
13226400,2920,4380,4500,2920,4380,4500
13227300,1946.6667,2920,3000,1946.6667,2920,3000
13228200,1946.6667,2920,3000,1946.6667,2920,3000
13229100,1946.6667,2920,3000,1946.6667,2920,3000
13230000,1946.6667,2920,3000,1946.6667,2920,3000
13230900,1460,2190,2250,1460,2190,2250
13231800,1460,2190,2250,1460,2190,2250
13232700,1460,2190,2250,1460,2190,2250
13233600,1460,2190,2250,1460,2190,2250
13234500,0,0,0,0,0,0
13235400,0,0,0,0,0,0
13236300,0,0,0,0,0,0
13237200,0,0,0,0,0,0
13238100,0,0,0,0,0,0
13239000,0,0,0,0,0,0
13239900,0,0,0,0,0,0
13240800,0,0,0,0,0,0
13241700,0,0,0,0,0,0
13242600,0,0,0,0,0,0
13243500,0,0,0,0,0,0
13244400,0,0,0,0,0,0
13245300,0,0,0,0,0,0
13246200,0,0,0,0,0,0
13247100,0,0,0,0,0,0
13248000,0,0,0,0,0,0
13248900,0,0,0,0,0,0
13249800,0,0,0,0,0,0
13250700,0,0,0,0,0,0
13251600,0,0,0,0,0,0
13252500,0,0,0,0,0,0
13253400,0,0,0,0,0,0
13254300,0,0,0,0,0,0
13255200,0,0,0,0,0,0
13256100,0,0,0,0,0,0
13257000,0,0,0,0,0,0
13257900,0,0,0,0,0,0
13258800,0,0,0,0,0,0
13259700,0,0,0,0,0,0
13260600,0,0,0,0,0,0
13261500,0,0,0,0,0,0
13262400,0,0,0,0,0,0
13263300,0,0,0,0,0,0
13264200,0,0,0,0,0,0
13265100,0,0,0,0,0,0
13266000,0,0,0,0,0,0
13266900,0,0,0,0,0,0
13267800,0,0,0,0,0,0
13268700,0,0,0,0,0,0
13269600,0,0,0,0,0,0
13270500,0,0,0,0,0,0
13271400,0,0,0,0,0,0
13272300,0,0,0,0,0,0
13273200,0,0,0,0,0,0
13274100,2920,4380,4500,2920,4380,4500
13275000,2920,4380,4500,2920,4380,4500
13275900,2920,4380,4500,2920,4380,4500
13276800,2920,4380,4500,2920,4380,4500
13277700,4380,6570,6750,4380,6570,6750
13278600,4380,6570,6750,4380,6570,6750
13279500,4380,6570,6750,4380,6570,6750
13280400,4380,6570,6750,4380,6570,6750
13281300,4623.3335,6935,7125,4623.3335,6935,7125
13282200,4623.3335,6935,7125,4623.3335,6935,7125
13283100,4623.3335,6935,7125,4623.3335,6935,7125
13284000,4623.3335,6935,7125,4623.3335,6935,7125
13284900,4866.6665,7300,7500,4866.6665,7300,7500
13285800,4866.6665,7300,7500,4866.6665,7300,7500
13286700,4866.6665,7300,7500,4866.6665,7300,7500
13287600,4866.6665,7300,7500,4866.6665,7300,7500
13288500,4866.6665,7300,7500,4866.6665,7300,7500
13289400,4866.6665,7300,7500,4866.6665,7300,7500
13290300,4866.6665,7300,7500,4866.6665,7300,7500
13291200,4866.6665,7300,7500,4866.6665,7300,7500
13292100,4380,6570,6750,4380,6570,6750
13293000,4380,6570,6750,4380,6570,6750
13293900,4380,6570,6750,4380,6570,6750
13294800,4380,6570,6750,4380,6570,6750
13295700,4380,6570,6750,4380,6570,6750
13296600,4380,6570,6750,4380,6570,6750
13297500,4380,6570,6750,4380,6570,6750
13298400,4380,6570,6750,4380,6570,6750
13299300,4866.6665,7300,7500,4866.6665,7300,7500
13300200,4866.6665,7300,7500,4866.6665,7300,7500
13301100,4866.6665,7300,7500,4866.6665,7300,7500
13302000,4866.6665,7300,7500,4866.6665,7300,7500
13302900,4380,6570,6750,4380,6570,6750
13303800,4380,6570,6750,4380,6570,6750
13304700,4380,6570,6750,4380,6570,6750
13305600,4380,6570,6750,4380,6570,6750
13306500,2920,4380,4500,2920,4380,4500
13307400,2920,4380,4500,2920,4380,4500
13308300,2920,4380,4500,2920,4380,4500
13309200,2920,4380,4500,2920,4380,4500
13310100,1946.6667,2920,3000,1946.6667,2920,3000
13311000,1946.6667,2920,3000,1946.6667,2920,3000
13311900,1946.6667,2920,3000,1946.6667,2920,3000
13312800,1946.6667,2920,3000,1946.6667,2920,3000
13313700,1460,2190,2250,1460,2190,2250
13314600,1460,2190,2250,1460,2190,2250
13315500,1460,2190,2250,1460,2190,2250
13316400,1460,2190,2250,1460,2190,2250
13317300,0,0,0,0,0,0
13318200,0,0,0,0,0,0
13319100,0,0,0,0,0,0
13320000,0,0,0,0,0,0
13320900,0,0,0,0,0,0
13321800,0,0,0,0,0,0
13322700,0,0,0,0,0,0
13323600,0,0,0,0,0,0
13324500,0,0,0,0,0,0
13325400,0,0,0,0,0,0
13326300,0,0,0,0,0,0
13327200,0,0,0,0,0,0
13328100,0,0,0,0,0,0
13329000,0,0,0,0,0,0
13329900,0,0,0,0,0,0
13330800,0,0,0,0,0,0
13331700,0,0,0,0,0,0
13332600,0,0,0,0,0,0
13333500,0,0,0,0,0,0
13334400,0,0,0,0,0,0
13335300,0,0,0,0,0,0
13336200,0,0,0,0,0,0
13337100,0,0,0,0,0,0
13338000,0,0,0,0,0,0
13338900,0,0,0,0,0,0
13339800,0,0,0,0,0,0
13340700,0,0,0,0,0,0
13341600,0,0,0,0,0,0
13342500,0,0,0,0,0,0
13343400,0,0,0,0,0,0
13344300,0,0,0,0,0,0
13345200,0,0,0,0,0,0
13346100,0,0,0,0,0,0
13347000,0,0,0,0,0,0
13347900,0,0,0,0,0,0
13348800,0,0,0,0,0,0
13349700,0,0,0,0,0,0
13350600,0,0,0,0,0,0
13351500,0,0,0,0,0,0
13352400,0,0,0,0,0,0
13353300,0,0,0,0,0,0
13354200,0,0,0,0,0,0
13355100,0,0,0,0,0,0
13356000,0,0,0,0,0,0
13356900,2920,4380,4500,2920,4380,4500
13357800,2920,4380,4500,2920,4380,4500
13358700,2920,4380,4500,2920,4380,4500
13359600,2920,4380,4500,2920,4380,4500
13360500,4380,6570,6750,4380,6570,6750
13361400,4380,6570,6750,4380,6570,6750
13362300,4380,6570,6750,4380,6570,6750
13363200,4380,6570,6750,4380,6570,6750
13364100,4623.3335,6935,7125,4623.3335,6935,7125
13365000,4623.3335,6935,7125,4623.3335,6935,7125
13365900,4623.3335,6935,7125,4623.3335,6935,7125
13366800,4623.3335,6935,7125,4623.3335,6935,7125
13367700,4866.6665,7300,7500,4866.6665,7300,7500
13368600,4866.6665,7300,7500,4866.6665,7300,7500
13369500,4866.6665,7300,7500,4866.6665,7300,7500
13370400,4866.6665,7300,7500,4866.6665,7300,7500
13371300,4866.6665,7300,7500,4866.6665,7300,7500
13372200,4866.6665,7300,7500,4866.6665,7300,7500
13373100,4866.6665,7300,7500,4866.6665,7300,7500
13374000,4866.6665,7300,7500,4866.6665,7300,7500
13374900,4380,6570,6750,4380,6570,6750
13375800,4380,6570,6750,4380,6570,6750
13376700,4380,6570,6750,4380,6570,6750
13377600,4380,6570,6750,4380,6570,6750
13378500,4380,6570,6750,4380,6570,6750
13379400,4380,6570,6750,4380,6570,6750
13380300,4380,6570,6750,4380,6570,6750
13381200,4380,6570,6750,4380,6570,6750
13382100,4866.6665,7300,7500,4866.6665,7300,7500
13383000,4866.6665,7300,7500,4866.6665,7300,7500
13383900,4866.6665,7300,7500,4866.6665,7300,7500
13384800,4866.6665,7300,7500,4866.6665,7300,7500
13385700,4380,6570,6750,4380,6570,6750
13386600,4380,6570,6750,4380,6570,6750
13387500,4380,6570,6750,4380,6570,6750
13388400,4380,6570,6750,4380,6570,6750
13389300,2920,4380,4500,2920,4380,4500
13390200,2920,4380,4500,2920,4380,4500
13391100,2920,4380,4500,2920,4380,4500
13392000,2920,4380,4500,2920,4380,4500
13392900,1946.6667,2920,3000,1946.6667,2920,3000
13393800,1946.6667,2920,3000,1946.6667,2920,3000
13394700,1946.6667,2920,3000,1946.6667,2920,3000
13395600,1946.6667,2920,3000,1946.6667,2920,3000
13396500,1460,2190,2250,1460,2190,2250
13397400,1460,2190,2250,1460,2190,2250
13398300,1460,2190,2250,1460,2190,2250
13399200,1460,2190,2250,1460,2190,2250
13400100,0,0,0,0,0,0
